"date","variable","site","2013-2019.vs.2020"
2020-03-23,"pm10","es0118a",-59.8780487804878
2020-03-23,"pm2.5","es0110a",8.45946629756962
2020-03-23,"pm2.5","es0118a",-62.3442808607021
2020-03-24,"no","es0110a",2.77777777777777
2020-03-24,"no","es0115a",NA
2020-03-24,"no","es0118a",-86.3301400147384
2020-03-24,"no2","es0041a",-26.8725361366623
2020-03-24,"no2","es0110a",-26.5227675931402
2020-03-24,"no2","es0115a",NA
2020-03-24,"no2","es0118a",-58.3604724218827
2020-03-24,"o3","es0118a",16.4924727694953
2020-03-24,"pm10","es0041a",89.0173410404625
2020-03-24,"pm10","es0110a",65.2417524030334
2020-03-24,"pm10","es0118a",-25.4112569427247
2020-03-24,"pm2.5","es0110a",48.6556359875905
2020-03-24,"pm2.5","es0118a",-38.9362115368608
2020-03-25,"no","es0110a",169.063180827887
2020-03-25,"no","es0115a",NA
2020-03-25,"no","es0118a",-85.6169097165328
2020-03-25,"no2","es0041a",-25.8680470772086
2020-03-25,"no2","es0110a",-17.991273180614
2020-03-25,"no2","es0115a",NA
2020-03-25,"no2","es0118a",-54.6429722959399
2020-03-25,"o3","es0118a",21.4340340418542
2020-03-25,"pm10","es0041a",180.263157894737
2020-03-25,"pm10","es0110a",134.353428439945
2020-03-25,"pm10","es0118a",-10.632183908046
2020-03-25,"pm2.5","es0110a",103.203332350339
2020-03-25,"pm2.5","es0118a",-41.5295606581088
2020-03-26,"no","es0110a",-61.980363484437
2020-03-26,"no","es0115a",NA
2020-03-26,"no","es0118a",-79.5439948619139
2020-03-26,"no2","es0041a",-33.8461538461538
2020-03-26,"no2","es0110a",-48.4096198603569
2020-03-26,"no2","es0115a",NA
2020-03-26,"no2","es0118a",-34.7342053993877
2020-03-26,"o3","es0118a",33.2705071204446
2020-03-26,"pm10","es0041a",107.763975155279
2020-03-26,"pm10","es0110a",23.3846323773057
2020-03-26,"pm10","es0118a",-22.4470134874759
2020-03-26,"pm2.5","es0110a",29.8337917307629
2020-03-26,"pm2.5","es0118a",-35.2601156069364
2020-03-27,"no","es0110a",-25.8215962441315
2020-03-27,"no","es0115a",NA
2020-03-27,"no","es0118a",-90.5823366584844
2020-03-27,"no2","es0041a",-19.7555348686607
2020-03-27,"no2","es0110a",-1.92873488067996
2020-03-27,"no2","es0115a",NA
2020-03-27,"no2","es0118a",-57.9663113967716
2020-03-27,"o3","es0118a",67.7794727776529
2020-03-27,"pm10","es0041a",28.6520376175549
2020-03-27,"pm10","es0110a",81.8465377417343
2020-03-27,"pm10","es0118a",-25.3239196213826
2020-03-27,"pm2.5","es0110a",96.8457943925234
2020-03-27,"pm2.5","es0118a",-8.07694931441435
2020-03-28,"no","es0110a",-58.1980519480519
2020-03-28,"no","es0115a",NA
2020-03-28,"no","es0118a",-95.1066618543776
2020-03-28,"no2","es0041a",-44.835868694956
2020-03-28,"no2","es0110a",-24.8987223434092
2020-03-28,"no2","es0115a",NA
2020-03-28,"no2","es0118a",-65.6687206234952
2020-03-28,"o3","es0118a",63.265506613249
2020-03-28,"pm10","es0041a",12.3662306777646
2020-03-28,"pm10","es0110a",8.75943000838223
2020-03-28,"pm10","es0118a",-59.3213546189299
2020-03-28,"pm2.5","es0110a",61.6894197952219
2020-03-28,"pm2.5","es0118a",-48.6754966887417
2020-03-29,"no","es0110a",-73.1522425773847
2020-03-29,"no","es0115a",NA
2020-03-29,"no","es0118a",-87.7947915502403
2020-03-29,"no2","es0041a",-60.6060606060606
2020-03-29,"no2","es0110a",-65.7473309608541
2020-03-29,"no2","es0115a",NA
2020-03-29,"no2","es0118a",-49.7207994762583
2020-03-29,"o3","es0118a",16.5937376282454
2020-03-29,"pm10","es0041a",59.6928982725528
2020-03-29,"pm10","es0110a",4.48224966985162
2020-03-29,"pm10","es0118a",-39.8145546501826
2020-03-29,"pm2.5","es0110a",37.7627627627628
2020-03-29,"pm2.5","es0118a",-9.41082983312522
2020-03-30,"no","es0110a",-64.1826683912049
2020-03-30,"no","es0115a",NA
2020-03-30,"no","es0118a",-89.5206657678181
2020-03-30,"no2","es0041a",-58.3737411413652
2020-03-30,"no2","es0110a",-54.1229385307346
2020-03-30,"no2","es0115a",NA
2020-03-30,"no2","es0118a",-65.6394360015362
2020-03-30,"o3","es0118a",10.425740988706
2020-03-30,"pm10","es0041a",-42.0749279538905
2020-03-30,"pm10","es0110a",-48.8790074318231
2020-03-30,"pm10","es0118a",-55.2298467688208
2020-03-30,"pm2.5","es0110a",-35.7242889107094
2020-03-30,"pm2.5","es0118a",-41.1876184459886
2020-03-31,"no","es0110a",-18.0209371884347
2020-03-31,"no","es0115a",NA
2020-03-31,"no","es0118a",-84.1055538508745
2020-03-31,"no2","es0041a",-45.0068399452804
2020-03-31,"no2","es0110a",-23.2316766494445
2020-03-31,"no2","es0115a",NA
2020-03-31,"no2","es0118a",-41.9058268107839
2020-03-31,"o3","es0118a",-8.97558305059888
2020-03-31,"pm10","es0041a",-33.7044031408409
2020-03-31,"pm10","es0110a",-55.2460883918815
2020-03-31,"pm10","es0118a",-65.8208381391772
2020-03-31,"pm2.5","es0110a",-21.741888707631
2020-03-31,"pm2.5","es0118a",-53.428377460964
2020-04-01,"no","es0110a",-35.7677902621723
2020-04-01,"no","es0115a",NA
2020-04-01,"no","es0118a",-87.2160356347439
2020-04-01,"no2","es0041a",-38.595166163142
2020-04-01,"no2","es0110a",-38.9027431421446
2020-04-01,"no2","es0115a",NA
2020-04-01,"no2","es0118a",-49.6814404432133
2020-04-01,"o3","es0118a",0.892599057038528
2020-04-01,"pm10","es0041a",-63.4418604651163
2020-04-01,"pm10","es0110a",-69.662831255262
2020-04-01,"pm10","es0118a",-45.8969465648855
2020-04-01,"pm2.5","es0110a",-54.2338341058228
2020-04-01,"pm2.5","es0118a",-30.9417040358744
2020-04-02,"no","es0110a",6.75883256528419
2020-04-02,"no","es0115a",NA
2020-04-02,"no","es0118a",-86.0456687205509
2020-04-02,"no2","es0041a",-32.2359396433471
2020-04-02,"no2","es0110a",-27.8557114228457
2020-04-02,"no2","es0115a",NA
2020-04-02,"no2","es0118a",-49.3005621649889
2020-04-02,"o3","es0118a",-10.627709478712
2020-04-02,"pm10","es0041a",-8.73634945397817
2020-04-02,"pm10","es0110a",-40.5172413793103
2020-04-02,"pm10","es0118a",-48.5252525252525
2020-04-02,"pm2.5","es0110a",6.32183908045977
2020-04-02,"pm2.5","es0118a",-37.2666168782674
2020-04-03,"no","es0110a",28.419452887538
2020-04-03,"no","es0115a",NA
2020-04-03,"no","es0118a",-91.4210003312355
2020-04-03,"no2","es0041a",-41.4416815810517
2020-04-03,"no2","es0110a",-4.16866315285097
2020-04-03,"no2","es0115a",NA
2020-04-03,"no2","es0118a",-51.1736463056815
2020-04-03,"o3","es0118a",24.5511774899839
2020-04-03,"pm10","es0041a",62.8385698808234
2020-04-03,"pm10","es0110a",82.0871161889218
2020-04-03,"pm10","es0118a",-41.3519517613456
2020-04-03,"pm2.5","es0110a",99.5677233429395
2020-04-03,"pm2.5","es0118a",-25.4155200880572
2020-04-04,"no","es0110a",-36.1510791366906
2020-04-04,"no","es0115a",NA
2020-04-04,"no","es0118a",-94.7776183644189
2020-04-04,"no2","es0041a",-61.1360850020433
2020-04-04,"no2","es0110a",-45.5684007707129
2020-04-04,"no2","es0115a",NA
2020-04-04,"no2","es0118a",-68.5703383363012
2020-04-04,"o3","es0118a",28.7787306818466
2020-04-04,"pm10","es0041a",8.55491329479768
2020-04-04,"pm10","es0110a",6.27062706270627
2020-04-04,"pm10","es0118a",-38.7071977638015
2020-04-04,"pm2.5","es0110a",72.8567683299834
2020-04-04,"pm2.5","es0118a",-19.3362947478443
2020-04-05,"no","es0110a",-60.9872611464968
2020-04-05,"no","es0115a",NA
2020-04-05,"no","es0118a",-94.2148760330578
2020-04-05,"no2","es0041a",-95.8348166607334
2020-04-05,"no2","es0110a",-77.4244208873184
2020-04-05,"no2","es0115a",NA
2020-04-05,"no2","es0118a",-78.7850591519341
2020-04-05,"o3","es0118a",39.6677152407836
2020-04-05,"pm10","es0041a",-46.1909353905497
2020-04-05,"pm10","es0110a",-48.5306325751287
2020-04-05,"pm10","es0118a",-24.0076518412243
2020-04-05,"pm2.5","es0110a",-4.48756822316555
2020-04-05,"pm2.5","es0118a",-28.5963382737576
2020-04-06,"no","es0110a",-61.6305705955852
2020-04-06,"no","es0115a",NA
2020-04-06,"no","es0118a",-92.6039536468984
2020-04-06,"no2","es0041a",-102.52808988764
2020-04-06,"no2","es0110a",-48.351755844664
2020-04-06,"no2","es0115a",NA
2020-04-06,"no2","es0118a",-68.0952997539816
2020-04-06,"o3","es0118a",-9.61633849168243
2020-04-06,"pm10","es0041a",-34.7593582887701
2020-04-06,"pm10","es0110a",-38.159581812802
2020-04-06,"pm10","es0118a",-5.78616352201258
2020-04-06,"pm2.5","es0110a",-50.6354249404289
2020-04-06,"pm2.5","es0118a",37.696335078534
2020-04-07,"no","es0110a",-48.4679665738161
2020-04-07,"no","es0115a",NA
2020-04-07,"no","es0118a",-92.0640213404468
2020-04-07,"no2","es0041a",-99.5954146999326
2020-04-07,"no2","es0110a",-48.4236725663717
2020-04-07,"no2","es0115a",NA
2020-04-07,"no2","es0118a",-64.3972767320785
2020-04-07,"o3","es0118a",-25.5048828820365
2020-04-07,"pm10","es0041a",-25.6708407871199
2020-04-07,"pm10","es0110a",-42.79176201373
2020-04-07,"pm10","es0118a",28.4862932061978
2020-04-07,"pm2.5","es0110a",-27.0315091210614
2020-04-07,"pm2.5","es0118a",143.406593406593
2020-04-08,"no","es0110a",-24.2424242424242
2020-04-08,"no","es0115a",NA
2020-04-08,"no","es0118a",-90.5581684266572
2020-04-08,"no2","es0041a",-73.4051695005262
2020-04-08,"no2","es0110a",-56.9186418962204
2020-04-08,"no2","es0115a",NA
2020-04-08,"no2","es0118a",-57.4781636792648
2020-04-08,"o3","es0118a",-14.2065490177824
2020-04-08,"pm10","es0041a",-11.2223016440315
2020-04-08,"pm10","es0110a",-6.97036223929748
2020-04-08,"pm10","es0118a",-12.4655697491919
2020-04-08,"pm2.5","es0110a",34.6186877361732
2020-04-08,"pm2.5","es0118a",17.4682450764683
2020-04-09,"no","es0110a",-56.1281337047354
2020-04-09,"no","es0115a",NA
2020-04-09,"no","es0118a",-94.0852314474651
2020-04-09,"no2","es0041a",-74.7541931752458
2020-04-09,"no2","es0110a",-62.3153451914381
2020-04-09,"no2","es0115a",NA
2020-04-09,"no2","es0118a",-67.9911663307229
2020-04-09,"o3","es0118a",9.22314045246915
2020-04-09,"pm10","es0041a",-6.93717277486911
2020-04-09,"pm10","es0110a",-38.4829074545997
2020-04-09,"pm10","es0118a",-25.5773222625843
2020-04-09,"pm2.5","es0110a",-3.10442144873001
2020-04-09,"pm2.5","es0118a",-1.1938202247191
2020-04-10,"no","es0110a",-74.5621351125938
2020-04-10,"no","es0115a",NA
2020-04-10,"no","es0118a",-94.388363831356
2020-04-10,"no2","es0041a",-68.0780711825488
2020-04-10,"no2","es0110a",-54.8521850899743
2020-04-10,"no2","es0115a",NA
2020-04-10,"no2","es0118a",-73.5607454294118
2020-04-10,"o3","es0118a",-3.42628858668543
2020-04-10,"pm10","es0041a",NA
2020-04-10,"pm10","es0110a",-37.3762376237624
2020-04-10,"pm10","es0118a",-33.4217200830067
2020-04-10,"pm2.5","es0110a",-11.0595514307811
2020-04-10,"pm2.5","es0118a",9.67922835352176
2020-04-11,"no","es0110a",-65.5172413793103
2020-04-11,"no","es0115a",NA
2020-04-11,"no","es0118a",-94.4425197759686
2020-04-11,"no2","es0041a",-70.2038175347784
2020-04-11,"no2","es0110a",-65.1955507714388
2020-04-11,"no2","es0115a",NA
2020-04-11,"no2","es0118a",-76.4052802788911
2020-04-11,"o3","es0118a",21.3228052025095
2020-04-11,"pm10","es0041a",NA
2020-04-11,"pm10","es0110a",-35.8128374325135
2020-04-11,"pm10","es0118a",-34.8061029879212
2020-04-11,"pm2.5","es0110a",16.2309524119354
2020-04-11,"pm2.5","es0118a",-1.81818181818181
2020-04-12,"no","es0110a",-79.344262295082
2020-04-12,"no","es0115a",NA
2020-04-12,"no","es0118a",-94.4370860927152
2020-04-12,"no2","es0041a",-81.369559190463
2020-04-12,"no2","es0110a",-76.8778401496926
2020-04-12,"no2","es0115a",NA
2020-04-12,"no2","es0118a",-81.2403652318274
2020-04-12,"o3","es0118a",67.7075424879416
2020-04-12,"pm10","es0041a",NA
2020-04-12,"pm10","es0110a",-62.2350012874431
2020-04-12,"pm10","es0118a",-42.7193528313628
2020-04-12,"pm2.5","es0110a",-28.2544378698225
2020-04-12,"pm2.5","es0118a",-22.3570190641248
2020-04-13,"no","es0110a",-61.4327679332891
2020-04-13,"no","es0115a",NA
2020-04-13,"no","es0118a",-92.9036486781735
2020-04-13,"no2","es0041a",-74.4880546075085
2020-04-13,"no2","es0110a",-60.6601744677766
2020-04-13,"no2","es0115a",NA
2020-04-13,"no2","es0118a",-64.9358457364909
2020-04-13,"o3","es0118a",42.3594163497685
2020-04-13,"pm10","es0041a",NA
2020-04-13,"pm10","es0110a",-59.7422871355242
2020-04-13,"pm10","es0118a",-29.1916342930126
2020-04-13,"pm2.5","es0110a",-28.6197091180309
2020-04-13,"pm2.5","es0118a",10.9475142906634
2020-04-14,"no","es0110a",29.7071129707113
2020-04-14,"no","es0115a",NA
2020-04-14,"no","es0118a",-87.1383893666927
2020-04-14,"no2","es0041a",-55.8282208588957
2020-04-14,"no2","es0110a",-34.4480615566736
2020-04-14,"no2","es0115a",NA
2020-04-14,"no2","es0118a",-53.6435694195858
2020-04-14,"o3","es0118a",11.0633373981652
2020-04-14,"pm10","es0041a",-18.7596899224806
2020-04-14,"pm10","es0110a",-23.4460694698355
2020-04-14,"pm10","es0118a",-56.9255588845356
2020-04-14,"pm2.5","es0110a",-9.52762209767815
2020-04-14,"pm2.5","es0118a",-35.3792415169661
2020-04-15,"no","es0110a",-59.8997493734336
2020-04-15,"no","es0115a",NA
2020-04-15,"no","es0118a",-93.7247870909906
2020-04-15,"no2","es0041a",-52.8178243774574
2020-04-15,"no2","es0110a",-49.1392801251956
2020-04-15,"no2","es0115a",NA
2020-04-15,"no2","es0118a",-67.4604393916116
2020-04-15,"o3","es0118a",45.2686438075944
2020-04-15,"pm10","es0041a",-37.4508261211644
2020-04-15,"pm10","es0110a",-41.6430397801395
2020-04-15,"pm10","es0118a",-64.024056861673
2020-04-15,"pm2.5","es0110a",-3.28820116054158
2020-04-15,"pm2.5","es0118a",-48.7254130605822
2020-04-16,"no","es0110a",-70.0690713737529
2020-04-16,"no","es0115a",NA
2020-04-16,"no","es0118a",-93.0908065425832
2020-04-16,"no2","es0041a",-67.6267748478702
2020-04-16,"no2","es0110a",-72.1732116751525
2020-04-16,"no2","es0115a",NA
2020-04-16,"no2","es0118a",-68.3292682926829
2020-04-16,"o3","es0118a",16.0161802255199
2020-04-16,"pm10","es0041a",-45.9403735928415
2020-04-16,"pm10","es0110a",-55.792337338472
2020-04-16,"pm10","es0118a",-29.7904191616766
2020-04-16,"pm2.5","es0110a",-31.2425916624812
2020-04-16,"pm2.5","es0118a",4.36363636363637
2020-04-17,"no","es0110a",-68.079961309044
2020-04-17,"no","es0115a",NA
2020-04-17,"no","es0118a",-89.2809587217044
2020-04-17,"no2","es0041a",-71.779744346116
2020-04-17,"no2","es0110a",-59.8960869299945
2020-04-17,"no2","es0115a",NA
2020-04-17,"no2","es0118a",-64.8502314208366
2020-04-17,"o3","es0118a",8.77419387050026
2020-04-17,"pm10","es0041a",-75.6143667296786
2020-04-17,"pm10","es0110a",-70.8475508671766
2020-04-17,"pm10","es0118a",-50.7236895903181
2020-04-17,"pm2.5","es0110a",-64.0909789821046
2020-04-17,"pm2.5","es0118a",-43.1690929451288
2020-04-18,"no","es0110a",-62.6627874757551
2020-04-18,"no","es0115a",NA
2020-04-18,"no","es0118a",-91.1494517796582
2020-04-18,"no2","es0041a",-69.9199050726787
2020-04-18,"no2","es0110a",-61.1631442161526
2020-04-18,"no2","es0115a",NA
2020-04-18,"no2","es0118a",-64.2029830847429
2020-04-18,"o3","es0118a",-1.5244341364708
2020-04-18,"pm10","es0041a",-73.8013698630137
2020-04-18,"pm10","es0110a",-57.1380711085054
2020-04-18,"pm10","es0118a",-32.1127129303427
2020-04-18,"pm2.5","es0110a",-52.4934871604019
2020-04-18,"pm2.5","es0118a",-10.9245553960013
2020-04-19,"no","es0110a",-78.494623655914
2020-04-19,"no","es0115a",NA
2020-04-19,"no","es0118a",-90.3872562482834
2020-04-19,"no2","es0041a",-77.9639175257732
2020-04-19,"no2","es0110a",-75.2293577981651
2020-04-19,"no2","es0115a",NA
2020-04-19,"no2","es0118a",-70.0246428138592
2020-04-19,"o3","es0118a",28.4807909206376
2020-04-19,"pm10","es0041a",-78.538342768914
2020-04-19,"pm10","es0110a",-43.4631251147258
2020-04-19,"pm10","es0118a",-44.5267701823336
2020-04-19,"pm2.5","es0110a",-71.1391298010349
2020-04-19,"pm2.5","es0118a",0.655991571990683
2020-04-20,"no","es0110a",-58.8688946015424
2020-04-20,"no","es0115a",NA
2020-04-20,"no","es0118a",-42.4553812871823
2020-04-20,"no2","es0041a",-61.0924932975871
2020-04-20,"no2","es0110a",-60.6969205834684
2020-04-20,"no2","es0115a",NA
2020-04-20,"no2","es0118a",-48.2307937519924
2020-04-20,"o3","es0118a",-21.273623829278
2020-04-20,"pm10","es0041a",-68.4579439252336
2020-04-20,"pm10","es0110a",-38.1995802518489
2020-04-20,"pm10","es0118a",-29.9477221807319
2020-04-20,"pm2.5","es0110a",-58.810888252149
2020-04-20,"pm2.5","es0118a",-4.06626506024097
2020-04-21,"no","es0110a",-76.33959638135
2020-04-21,"no","es0115a",NA
2020-04-21,"no","es0118a",-86.281779661017
2020-04-21,"no2","es0041a",-51.9287833827893
2020-04-21,"no2","es0110a",-69.9828473413379
2020-04-21,"no2","es0115a",NA
2020-04-21,"no2","es0118a",-58.7422147956859
2020-04-21,"o3","es0118a",5.51133856211943
2020-04-21,"pm10","es0041a",-60.3487838458008
2020-04-21,"pm10","es0110a",-70.0118764845606
2020-04-21,"pm10","es0118a",-61.4150555327026
2020-04-21,"pm2.5","es0110a",-41.7134448743801
2020-04-21,"pm2.5","es0118a",-46.1538461538462
2020-04-22,"no","es0110a",-70
2020-04-22,"no","es0115a",NA
2020-04-22,"no","es0118a",-86.2826058461135
2020-04-22,"no2","es0041a",-35.2941176470588
2020-04-22,"no2","es0110a",-59.0342679127726
2020-04-22,"no2","es0115a",NA
2020-04-22,"no2","es0118a",-56.3565925503194
2020-04-22,"o3","es0118a",8.18258622468537
2020-04-22,"pm10","es0041a",-52.0055325034578
2020-04-22,"pm10","es0110a",-60.9732201175702
2020-04-22,"pm10","es0118a",-41.3215203989963
2020-04-22,"pm2.5","es0110a",-34.4262295081967
2020-04-22,"pm2.5","es0118a",-36.3599324835574
2020-04-23,"no","es0110a",30.9760956175299
2020-04-23,"no","es0115a",NA
2020-04-23,"no","es0118a",-92.8695652173913
2020-04-23,"no2","es0041a",-43.6203645505971
2020-04-23,"no2","es0110a",-38.328530259366
2020-04-23,"no2","es0115a",NA
2020-04-23,"no2","es0118a",-63.8087743458588
2020-04-23,"o3","es0118a",4.50186256813286
2020-04-23,"pm10","es0041a",-20.8095781071836
2020-04-23,"pm10","es0110a",-3.34333476210887
2020-04-23,"pm10","es0118a",-37.2750904735206
2020-04-23,"pm2.5","es0110a",-2.23248652809853
2020-04-23,"pm2.5","es0118a",-19.0771960958296
2020-04-24,"no","es0110a",-26.1392369500478
2020-04-24,"no","es0115a",NA
2020-04-24,"no","es0118a",-90.8348337216691
2020-04-24,"no2","es0041a",-16.2315561564418
2020-04-24,"no2","es0110a",-12.4985131438087
2020-04-24,"no2","es0115a",NA
2020-04-24,"no2","es0118a",-68.4876762452792
2020-04-24,"o3","es0118a",26.1152699723902
2020-04-24,"pm10","es0041a",27.8267294220666
2020-04-24,"pm10","es0110a",24.1320472381609
2020-04-24,"pm10","es0118a",-32.2109654350417
2020-04-24,"pm2.5","es0110a",13.8171323995214
2020-04-24,"pm2.5","es0118a",0.965872504829373
2020-04-25,"no","es0110a",-54.3937708565072
2020-04-25,"no","es0115a",NA
2020-04-25,"no","es0118a",-93.9761477901629
2020-04-25,"no2","es0041a",-68.4241359109549
2020-04-25,"no2","es0110a",-50.9251810136766
2020-04-25,"no2","es0115a",NA
2020-04-25,"no2","es0118a",-75.1342468162756
2020-04-25,"o3","es0118a",40.5250824182574
2020-04-25,"pm10","es0041a",89.5833333333333
2020-04-25,"pm10","es0110a",36.8167575917693
2020-04-25,"pm10","es0118a",-41.0326086956522
2020-04-25,"pm2.5","es0110a",109.639552547991
2020-04-25,"pm2.5","es0118a",-14.5734597156398
2020-04-26,"no","es0110a",-79.4069192751236
2020-04-26,"no","es0115a",NA
2020-04-26,"no","es0118a",-93.4220830070478
2020-04-26,"no2","es0041a",-86.0770418272211
2020-04-26,"no2","es0110a",-81.0537712017322
2020-04-26,"no2","es0115a",NA
2020-04-26,"no2","es0118a",-80.5759162303665
2020-04-26,"o3","es0118a",42.5860163320031
2020-04-26,"pm10","es0041a",42.7325581395349
2020-04-26,"pm10","es0110a",-13.5780899486721
2020-04-26,"pm10","es0118a",16.2903225806452
2020-04-26,"pm2.5","es0110a",52.2375320082917
2020-04-26,"pm2.5","es0118a",29.4203961848863
2020-04-27,"no","es0110a",-43.3998538854924
2020-04-27,"no","es0115a",NA
2020-04-27,"no","es0118a",-92.0167928332948
2020-04-27,"no2","es0041a",-53.0215449290594
2020-04-27,"no2","es0110a",-40.4004711425206
2020-04-27,"no2","es0115a",NA
2020-04-27,"no2","es0118a",-69.261834381115
2020-04-27,"o3","es0118a",38.1215338857935
2020-04-27,"pm10","es0041a",-26.3587443946188
2020-04-27,"pm10","es0110a",-43.6781609195402
2020-04-27,"pm10","es0118a",-24.6835443037975
2020-04-27,"pm2.5","es0110a",6.71093194213896
2020-04-27,"pm2.5","es0118a",-18.5273159144893
2020-04-28,"no","es0110a",-51.817958243266
2020-04-28,"no","es0115a",NA
2020-04-28,"no","es0118a",-84.9486572787209
2020-04-28,"no2","es0041a",-36.2220717670955
2020-04-28,"no2","es0110a",-43.978287248448
2020-04-28,"no2","es0115a",NA
2020-04-28,"no2","es0118a",-55.3517393784891
2020-04-28,"o3","es0118a",13.264932637937
2020-04-28,"pm10","es0041a",-26.3657957244656
2020-04-28,"pm10","es0110a",-39.4873680028934
2020-04-28,"pm10","es0118a",-17.2121097802509
2020-04-28,"pm2.5","es0110a",-16.9433163997962
2020-04-28,"pm2.5","es0118a",-16.5217391304348
2020-04-29,"no","es0110a",-64.0152511175388
2020-04-29,"no","es0115a",-81.1188811188811
2020-04-29,"no","es0118a",-84.8938391924817
2020-04-29,"no2","es0041a",-52.1917247029906
2020-04-29,"no2","es0110a",-53.7730811447655
2020-04-29,"no2","es0115a",-82.6180953410442
2020-04-29,"no2","es0118a",-58.8293370944993
2020-04-29,"o3","es0118a",23.727281153293
2020-04-29,"pm10","es0041a",-40.2332361516035
2020-04-29,"pm10","es0110a",-55.6720742416617
2020-04-29,"pm10","es0118a",-7.46928746928746
2020-04-29,"pm2.5","es0110a",-45.3870625662778
2020-04-29,"pm2.5","es0118a",-13.3743274404304
2020-04-30,"no","es0110a",-56.9377990430622
2020-04-30,"no","es0115a",-50.4043126684636
2020-04-30,"no","es0118a",-90.2777777777778
2020-04-30,"no2","es0041a",-74.288518155054
2020-04-30,"no2","es0110a",-67.4299555082198
2020-04-30,"no2","es0115a",-68.8674366488536
2020-04-30,"no2","es0118a",-68.4518013631938
2020-04-30,"o3","es0118a",42.3959217381181
2020-04-30,"pm10","es0041a",-19.7368421052632
2020-04-30,"pm10","es0110a",-21.6653906097115
2020-04-30,"pm10","es0118a",1.2493993272465
2020-04-30,"pm2.5","es0110a",-37.6737794001076
2020-04-30,"pm2.5","es0118a",-4.46503791069924
2020-05-01,"no","es0110a",-16.9014084507042
2020-05-01,"no","es0115a",-87.1165644171779
2020-05-01,"no","es0118a",-85.6655290102389
2020-05-01,"no2","es0041a",-86.7665418227216
2020-05-01,"no2","es0110a",-69.364161849711
2020-05-01,"no2","es0115a",-90.6685808039377
2020-05-01,"no2","es0118a",-73.8217897347834
2020-05-01,"o3","es0118a",-13.1793776797356
2020-05-01,"pm10","es0041a",-53.5603715170279
2020-05-01,"pm10","es0110a",-14.9573025794524
2020-05-01,"pm10","es0118a",72.6183995645074
2020-05-01,"pm2.5","es0110a",-50.4018144347883
2020-05-01,"pm2.5","es0118a",158.034026465028
2020-05-02,"no","es0110a",-66.5757162346521
2020-05-02,"no","es0115a",-83.3745670460168
2020-05-02,"no","es0118a",-83.5900870730074
2020-05-02,"no2","es0041a",-83.1778208376807
2020-05-02,"no2","es0110a",-66.188901139287
2020-05-02,"no2","es0115a",-80.7754442649434
2020-05-02,"no2","es0118a",-71.0095982936367
2020-05-02,"o3","es0118a",-23.150795605791
2020-05-02,"pm10","es0041a",-57.5097596055065
2020-05-02,"pm10","es0110a",-59.506850611704
2020-05-02,"pm10","es0118a",57.7729962345347
2020-05-02,"pm2.5","es0110a",-30.4483674425871
2020-05-02,"pm2.5","es0118a",148.387096774194
2020-05-03,"no","es0110a",-27.4323083983479
2020-05-03,"no","es0115a",-85.0418086094766
2020-05-03,"no","es0118a",-92.1381774865992
2020-05-03,"no2","es0041a",-80.9944751381215
2020-05-03,"no2","es0110a",-34.1013824884793
2020-05-03,"no2","es0115a",-66.8379637064397
2020-05-03,"no2","es0118a",-63.7702764013033
2020-05-03,"o3","es0118a",-10.7902583928567
2020-05-03,"pm10","es0041a",-40.8878504672897
2020-05-03,"pm10","es0110a",-13.681738109219
2020-05-03,"pm10","es0118a",11.5167607036177
2020-05-03,"pm2.5","es0110a",6.62818841928878
2020-05-03,"pm2.5","es0118a",41.478638771428
2020-05-04,"no","es0110a",-53.4425421849982
2020-05-04,"no","es0115a",18.6686390532544
2020-05-04,"no","es0118a",-87.6580172987359
2020-05-04,"no2","es0041a",-43.1784311068961
2020-05-04,"no2","es0110a",-24.0314483281235
2020-05-04,"no2","es0115a",-42.2735346358792
2020-05-04,"no2","es0118a",-53.5976859105701
2020-05-04,"o3","es0118a",-5.85256403965636
2020-05-04,"pm10","es0041a",31.1390532544379
2020-05-04,"pm10","es0110a",6.84575389948006
2020-05-04,"pm10","es0118a",57.9116983564293
2020-05-04,"pm2.5","es0110a",-8.57400368352992
2020-05-04,"pm2.5","es0118a",100.617319234067
2020-05-05,"no","es0110a",-42.0062695924765
2020-05-05,"no","es0115a",-57.8208832026414
2020-05-05,"no","es0118a",-88.8432835820896
2020-05-05,"no2","es0041a",-41.2383177570093
2020-05-05,"no2","es0110a",-28.0551905387648
2020-05-05,"no2","es0115a",-62.2130758271331
2020-05-05,"no2","es0118a",-59.4978031814379
2020-05-05,"o3","es0118a",21.0653446769206
2020-05-05,"pm10","es0041a",-19.7244379985497
2020-05-05,"pm10","es0110a",-22.0162838419276
2020-05-05,"pm10","es0118a",-42.097427960793
2020-05-05,"pm2.5","es0110a",-40.5498550951672
2020-05-05,"pm2.5","es0118a",-35.0112786418141
2020-05-06,"no","es0110a",43.281807372176
2020-05-06,"no","es0115a",-19.0451851749527
2020-05-06,"no","es0118a",-88.2710601157203
2020-05-06,"no2","es0041a",-61.8219749652295
2020-05-06,"no2","es0110a",-23.9166946590527
2020-05-06,"no2","es0115a",-22.8029393600855
2020-05-06,"no2","es0118a",-40.7052679692549
2020-05-06,"o3","es0118a",28.2982131177589
2020-05-06,"pm10","es0041a",20.8393972113985
2020-05-06,"pm10","es0110a",-0.364765464849882
2020-05-06,"pm10","es0118a",-36.0506042829882
