fecha,indicativo,nombre,provincia,altitud,prec,tmed,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,siteAQ
2014-12-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,11.8,6.4,08:20,17.2,13:30,,,,,es1938a
2014-12-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,,,,,,,,,,es1938a
2014-12-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,5.2,-1.5,07:50,11.9,14:00,,,,,es1938a
2014-12-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,6.2,0.9,07:00,11.4,14:40,,,,,es1938a
2014-12-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,6.7,-0.3,03:30,13.7,14:40,,,,,es1938a
2014-12-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,8.0,2.4,04:00,13.6,13:30,,,,,es1938a
2014-12-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,8.2,0.6,06:00,15.7,15:20,,,,,es1938a
2014-12-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,7.4,0.5,07:30,14.2,14:40,,,,,es1938a
2014-12-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,7.4,-1.0,05:40,15.7,15:20,,,,,es1938a
2014-12-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,6.2,-0.8,07:40,13.3,14:20,,,,,es1938a
2014-12-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,6.8,-0.7,06:40,14.2,14:40,,,,,es1938a
2014-12-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,5.5,-1.9,07:00,12.9,14:40,,,,,es1938a
2014-12-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,4.8,-2.2,07:30,11.9,14:40,,,,,es1938a
2014-12-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,5.6,-1.7,04:00,12.8,14:30,,,,,es1938a
2014-12-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,6.0,-1.1,06:50,13.1,15:30,,,,,es1938a
2014-12-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,4.6,-1.0,07:00,10.2,16:00,,,,,es1938a
2014-12-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,7.4,2.5,21:30,12.4,11:40,,,,,es1938a
2014-12-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,4.2,-2.0,23:59,10.3,13:00,,,,,es1938a
2014-12-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,3.4,-4.8,08:00,11.7,14:40,,,,,es1938a
2015-01-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,4.2,-3.9,08:20,12.2,15:30,,,,,es1938a
2015-01-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,5.0,-4.3,07:10,14.2,15:00,,,,,es1938a
2015-01-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,5.8,-2.6,08:00,14.3,15:00,,,,,es1938a
2015-01-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,7.6,-1.9,-2,17.2,15:30,,,,,es1938a
2015-01-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,6.8,-1.2,05:30,14.7,15:30,,,,,es1938a
2015-01-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,4.6,-2.8,08:30,12.0,15:00,,,,,es1938a
2015-01-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,4.8,-3.2,-2,12.9,15:20,,,,,es1938a
2015-01-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,5.6,-3.0,-2,14.2,15:20,,,,,es1938a
2015-01-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,7.3,-1.7,06:50,16.3,15:20,,,,,es1938a
2015-01-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,6.4,-2.2,07:00,14.9,15:40,,,,,es1938a
2015-01-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,7.6,-1.0,06:10,16.1,14:00,,,,,es1938a
2015-01-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,6.4,-0.8,07:20,13.6,15:00,,,,,es1938a
2015-01-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,6.1,-1.4,08:00,13.6,14:30,,,,,es1938a
2015-01-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,3.9,0.4,07:20,7.4,14:40,,,,,es1938a
2015-01-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,6.6,7.9,5.3,-2,10.5,14:30,,,,,es1938a
2015-01-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,5.4,1.7,06:30,9.1,12:40,,,,,es1938a
2015-01-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,3.6,-2.6,07:50,9.8,13:20,,,,,es1938a
2015-01-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,5.9,1.2,-0.9,03:20,3.3,-2,,,,,es1938a
2015-01-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,1.0,4.2,0.2,21:00,8.2,15:30,,,,,es1938a
2015-01-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,3.0,-1.6,02:20,7.5,14:40,,,,,es1938a
2015-01-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.3,2.6,-1.0,06:50,6.2,13:10,,,,,es1938a
2015-01-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,4.2,-0.3,23:40,8.8,12:10,,,,,es1938a
2015-01-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,4.1,-2.8,06:00,11.0,13:40,,,,,es1938a
2015-01-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,4.0,-4.5,08:10,12.4,15:30,,,,,es1938a
2015-01-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,6.3,-1.9,04:50,14.5,15:50,,,,,es1938a
2015-01-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,7.0,-1.1,06:00,15.1,14:40,,,,,es1938a
2015-01-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,7.2,1.2,04:20,13.1,14:00,,,,,es1938a
2015-01-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,2.8,13.5,9.5,04:00,17.5,12:20,,,,,es1938a
2015-01-31,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,6.6,2.6,23:59,10.5,03:00,,,,,es1938a
2015-02-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,5.0,1.2,07:30,8.9,14:10,,,,,es1938a
2015-02-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,2.1,3.8,2.4,08:00,5.2,12:50,,,,,es1938a
2015-02-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,3.6,6.0,1.9,23:59,10.0,13:30,,,,,es1938a
2015-02-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,2.6,-0.2,06:50,5.5,11:20,,,,,es1938a
2015-02-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,3.2,-0.8,23:10,7.3,15:40,,,,,es1938a
2015-02-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,1.8,-2.7,22:50,6.2,12:00,,,,,es1938a
2015-02-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,0.2,-3.0,03:00,3.3,15:00,,,,,es1938a
2015-02-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,3.2,-3.6,06:20,10.1,14:50,,,,,es1938a
2015-02-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,4.0,-2.0,01:10,10.0,14:40,,,,,es1938a
2015-02-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.1,5.5,2.3,23:59,8.7,15:50,,,,,es1938a
2015-02-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,6.6,2.0,00:40,11.3,15:50,,,,,es1938a
2015-02-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,7.0,0.7,07:50,13.2,15:10,,,,,es1938a
2015-02-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,4.1,9.8,6.1,08:00,13.5,14:20,,,,,es1938a
2015-02-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,10.9,6.5,07:20,15.3,13:50,,,,,es1938a
2015-02-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,6.3,9.8,5.5,23:59,14.2,13:50,,,,,es1938a
2015-02-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,8.6,4.1,01:50,13.1,15:20,,,,,es1938a
2015-02-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,7.1,3.0,06:00,11.2,16:30,,,,,es1938a
2015-02-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,5.9,-0.5,07:10,12.3,16:00,,,,,es1938a
2015-02-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,2.3,5.3,-1.9,06:40,12.5,14:20,,,,,es1938a
2015-02-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,9.1,4.1,22:50,14.1,13:20,,,,,es1938a
2015-02-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,8.3,1.2,06:00,15.4,15:50,,,,,es1938a
2015-02-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,10.1,5.8,23:59,14.4,15:10,,,,,es1938a
2015-02-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,7.8,3.9,04:00,11.7,13:50,,,,,es1938a
2015-02-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,8.8,2.9,04:00,14.8,13:50,,,,,es1938a
2015-02-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,9.6,5.9,03:30,13.2,12:00,,,,,es1938a
2015-02-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,10.0,5.4,07:30,14.6,16:10,,,,,es1938a
2015-02-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,9.1,1.0,05:20,17.2,14:20,,,,,es1938a
2015-03-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,14.1,8.5,02:50,19.7,14:40,,,,,es1938a
2015-03-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,13.3,8.4,07:30,18.2,15:30,,,,,es1938a
2015-03-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,11.8,6.2,04:00,17.5,15:30,,,,,es1938a
2015-03-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,9.8,3.8,06:40,15.9,11:40,,,,,es1938a
2015-03-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,6.6,-2.0,07:10,15.2,15:40,,,,,es1938a
2015-03-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,8.6,-1.5,06:50,18.7,16:00,,,,,es1938a
2015-03-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,10.8,-0.4,07:10,22.1,16:00,,,,,es1938a
2015-03-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,12.6,1.7,07:00,23.5,15:10,,,,,es1938a
2015-03-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,11.7,1.0,07:00,22.4,14:20,,,,,es1938a
2015-03-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,12.4,1.7,06:20,23.0,15:00,,,,,es1938a
2015-03-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,12.2,1.5,06:50,22.8,15:50,,,,,es1938a
2015-03-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,12.7,3.0,07:00,22.4,16:00,,,,,es1938a
2015-03-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,11.4,4.4,05:00,18.5,15:20,,,,,es1938a
2015-03-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,4.2,-0.9,07:00,9.4,11:30,,,,,es1938a
2015-03-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,5.3,-2.2,07:00,12.8,16:10,,,,,es1938a
2015-03-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,7.4,1.0,00:50,13.9,16:20,,,,,es1938a
2015-03-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,9.7,5.8,2.9,09:20,8.7,00:10,,,,,es1938a
2015-03-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,1.1,8.6,5.5,07:00,11.8,12:30,,,,,es1938a
2015-03-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,5.5,10.2,7.8,23:59,12.6,13:20,,,,,es1938a
2015-03-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,3.1,,,,,,,,,,es1938a
2015-03-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,1.8,,,,,,,,,,es1938a
2015-03-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,13.5,7.0,5.8,06:50,8.2,12:30,,,,,es1938a
2015-03-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,9.6,6.0,00:10,13.2,13:00,,,,,es1938a
2015-03-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,6.8,2.5,23:50,11.0,15:20,,,,,es1938a
2015-03-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,15.1,4.8,06:50,25.4,15:00,,,,,es1938a
2015-03-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,16.0,8.5,06:40,23.4,15:20,,,,,es1938a
2015-03-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,19.0,10.8,00:10,27.2,14:50,,,,,es1938a
2015-03-31,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,17.8,8.0,06:30,27.5,15:40,,,,,es1938a
2015-04-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,14.7,7.1,06:00,22.3,16:10,,,,,es1938a
2015-04-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,13.8,3.6,06:50,23.9,15:10,,,,,es1938a
2015-04-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,15.4,6.6,06:40,24.2,15:30,,,,,es1938a
2015-04-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,15.2,8.0,05:00,22.5,15:50,,,,,es1938a
2015-04-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,14.6,5.2,06:40,24.0,16:00,,,,,es1938a
2015-04-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,14.6,8.4,03:00,20.7,14:50,,,,,es1938a
2015-04-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,12.8,7.7,23:59,17.9,14:20,,,,,es1938a
2015-04-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,5.6,8.2,5.5,11:00,10.9,00:10,,,,,es1938a
2015-04-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.1,12.4,8.1,06:00,16.7,16:30,,,,,es1938a
2015-04-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,13.6,5.8,06:00,21.4,14:00,,,,,es1938a
2015-04-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,15.3,10.3,05:00,20.3,14:50,,,,,es1938a
2015-04-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,16.8,11.2,05:20,22.4,13:30,,,,,es1938a
2015-04-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,17.1,10.1,04:20,24.1,13:50,,,,,es1938a
2015-04-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,12.3,14.5,11.2,23:59,17.8,14:50,,,,,es1938a
2015-04-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,14.0,10.3,05:40,17.8,16:00,,,,,es1938a
2015-04-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,15.4,10.5,23:59,20.4,16:10,,,,,es1938a
2015-04-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,12.6,6.2,23:59,19.0,13:50,,,,,es1938a
2015-04-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,11.7,4.2,06:00,19.2,14:00,,,,,es1938a
2015-04-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,12.6,3.9,05:30,21.3,15:00,,,,,es1938a
2015-04-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,16.6,10.9,23:59,22.3,14:40,,,,,es1938a
2015-04-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,15.4,6.5,06:00,24.2,16:30,,,,,es1938a
2015-04-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,16.0,9.3,04:50,22.8,13:50,,,,,es1938a
2015-04-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,4.8,14.6,10.2,04:30,18.9,12:50,,,,,es1938a
2015-04-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,12.1,12.0,8.3,23:59,15.7,15:40,,,,,es1938a
2015-04-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,12.2,6.6,05:10,17.7,16:20,,,,,es1938a
2015-04-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,12.5,5.2,05:10,19.8,16:20,,,,,es1938a
2015-04-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,15.2,9.2,05:50,21.3,13:30,,,,,es1938a
2015-04-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,15.4,7.1,06:00,23.8,15:50,,,,,es1938a
2015-05-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.1,11.9,03:20,24.3,13:50,,,,,es1938a
2015-05-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,20.0,13.3,04:50,26.7,15:30,,,,,es1938a
2015-05-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.7,15.9,23:59,21.5,16:10,,,,,es1938a
2015-05-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,20.2,13.7,23:59,26.7,14:50,,,,,es1938a
2015-05-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,15.5,10.2,23:59,20.8,16:30,,,,,es1938a
2015-05-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,14.5,5.7,05:30,23.3,14:00,,,,,es1938a
2015-05-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,17.8,6.8,04:10,28.7,15:50,,,,,es1938a
2015-05-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.8,11.9,06:00,25.7,15:20,,,,,es1938a
2015-05-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.7,9.4,05:10,28.0,15:40,,,,,es1938a
2015-05-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.4,13.7,05:50,31.2,16:30,,,,,es1938a
2015-05-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.4,12.5,05:50,32.4,17:00,,,,,es1938a
2015-05-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.0,15.4,04:30,36.5,14:20,,,,,es1938a
2015-05-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,24.1,14.9,23:59,33.3,13:20,,,,,es1938a
2015-05-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,20.6,11.5,05:40,29.8,16:10,,,,,es1938a
2015-05-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,14.8,7.0,05:00,22.6,15:40,8.0,3.9,13.9,23:59,es1938a
2015-05-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,16.4,9.5,05:00,23.2,15:50,99.0,3.6,13.6,-2,es1938a
2015-05-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.0,11.1,05:00,24.9,14:30,10.0,3.9,13.3,01:40,es1938a
2015-05-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,20.2,13.2,05:00,27.3,15:10,7.0,1.9,10.8,23:20,es1938a
2015-05-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.9,13.9,04:40,31.9,15:20,24.0,1.4,7.8,16:10,es1938a
2015-05-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.7,15.0,23:50,30.4,14:20,25.0,3.1,13.9,15:30,es1938a
2015-06-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.7,13.3,23:50,24.1,14:50,24.0,1.9,11.7,14:50,es1938a
2015-06-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.4,13.5,-2,23.4,15:00,26.0,3.1,12.8,17:40,es1938a
2015-06-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,1.9,17.5,11.6,04:50,23.4,15:40,26.0,2.5,12.8,19:10,es1938a
2015-06-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,1.3,16.9,11.6,05:50,22.2,17:00,9.0,1.9,10.0,19:00,es1938a
2015-06-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.2,10.0,05:10,26.4,15:40,28.0,1.4,6.1,13:20,es1938a
2015-06-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,19.9,13.0,05:40,26.8,15:50,8.0,3.3,13.6,23:10,es1938a
2015-06-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.3,14.2,04:40,30.4,16:10,6.0,3.3,12.2,01:10,es1938a
2015-06-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,24.8,16.1,05:20,33.6,16:20,9.0,1.9,11.9,23:50,es1938a
2015-06-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,24.6,15.5,05:40,33.8,16:00,9.0,1.4,11.7,00:10,es1938a
2015-06-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.8,19.0,04:40,36.5,15:30,26.0,2.5,8.9,13:50,es1938a
2015-06-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.8,21.1,06:00,34.5,14:00,24.0,2.2,10.6,12:20,es1938a
2015-06-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,22.7,24.1,15.7,19:40,32.5,13:40,8.0,2.5,13.1,17:40,es1938a
2015-06-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.4,14.1,05:00,30.6,16:40,11.0,1.4,7.2,23:00,es1938a
2015-06-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.2,17.4,05:50,33.0,15:30,24.0,1.4,7.8,15:00,es1938a
2015-06-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.8,15.8,05:10,35.8,15:00,26.0,1.4,8.3,12:10,es1938a
2015-06-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.2,17.0,05:00,37.5,17:00,23.0,0.8,7.8,16:20,es1938a
2015-06-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.9,18.3,05:30,39.5,16:20,24.0,1.7,8.3,13:00,es1938a
2015-06-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,31.8,24.0,03:50,39.7,15:30,10.0,1.7,8.9,01:10,es1938a
2015-06-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,30.6,22.8,04:50,38.4,16:20,26.0,1.4,11.1,18:40,es1938a
2015-07-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.6,20.4,05:00,36.8,16:20,25.0,1.4,9.4,14:20,es1938a
2015-07-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,27.6,21.2,05:50,34.0,15:40,15.0,1.7,9.4,23:00,es1938a
2015-07-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,,,,,,,1.7,,,es1938a
2015-07-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,29.2,21.4,05:50,36.9,17:40,23.0,1.1,9.4,14:20,es1938a
2015-07-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,30.6,20.6,05:40,40.7,15:10,24.0,2.5,11.4,14:20,es1938a
2015-07-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,30.8,22.1,05:50,39.4,14:20,28.0,3.6,13.6,12:00,es1938a
2015-07-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,29.7,19.8,05:00,39.6,15:00,24.0,2.5,11.7,15:30,es1938a
2015-07-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,30.4,21.3,03:30,39.5,16:00,6.0,2.5,10.0,00:20,es1938a
2015-07-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.6,18.2,05:50,37.1,13:30,24.0,3.1,13.1,15:30,es1938a
2015-07-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.9,18.5,06:00,37.3,15:20,7.0,1.1,7.2,08:40,es1938a
2015-07-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,30.5,22.3,05:40,38.7,16:00,7.0,1.7,8.9,03:30,es1938a
2015-07-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,31.4,23.5,05:30,39.4,15:50,6.0,1.4,7.5,23:20,es1938a
2015-07-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,31.3,23.6,05:30,39.0,14:20,4.0,1.4,7.2,02:20,es1938a
