fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,siteAQ
2015-03-16,0201D,BARCELONA,BARCELONA,6,10.1,0.0,7.7,06:40,12.5,13:00,10.0,5.3,10.0,13:50,es1438a
2015-03-17,0201D,BARCELONA,BARCELONA,6,11.6,0.0,7.4,03:30,15.7,13:10,7.0,2.2,9.4,21:40,es1438a
2015-03-18,0201D,BARCELONA,BARCELONA,6,13.6,0.0,12.5,06:50,14.7,14:00,8.0,9.7,15.8,19:20,es1438a
2015-03-19,0201D,BARCELONA,BARCELONA,6,,0.0,,,,,8.0,10.3,15.0,15:00,es1438a
2015-03-20,0201D,BARCELONA,BARCELONA,6,14.5,3.6,13.7,19:00,15.3,01:40,7.0,12.2,21.1,19:20,es1438a
2015-03-21,0201D,BARCELONA,BARCELONA,6,13.8,0.5,12.6,07:00,15.0,11:40,8.0,10.6,20.8,06:30,es1438a
2015-03-22,0201D,BARCELONA,BARCELONA,6,13.8,0.0,12.1,20:00,15.4,10:30,9.0,7.2,14.2,-2,es1438a
2015-03-23,0201D,BARCELONA,BARCELONA,6,13.6,0.7,12.6,05:50,14.7,13:50,8.0,8.9,13.9,22:50,es1438a
2015-03-24,0201D,BARCELONA,BARCELONA,6,13.4,1.9,12.3,01:40,14.5,13:50,7.0,6.7,12.8,00:30,es1438a
2015-03-25,0201D,BARCELONA,BARCELONA,6,12.0,9.3,10.5,08:40,13.6,00:20,13.0,2.5,7.8,23:00,es1438a
2015-03-26,0201D,BARCELONA,BARCELONA,6,11.8,0.0,8.2,06:10,15.3,15:30,20.0,3.6,10.8,14:30,es1438a
2015-03-27,0201D,BARCELONA,BARCELONA,6,14.4,0.0,11.4,02:20,17.3,16:40,99.0,1.9,5.3,-2,es1438a
2015-03-28,0201D,BARCELONA,BARCELONA,6,16.8,0.0,13.4,01:00,20.2,10:30,35.0,3.1,8.6,05:00,es1438a
2015-03-29,0201D,BARCELONA,BARCELONA,6,15.9,0.0,13.0,03:20,18.8,10:00,26.0,2.5,8.3,08:40,es1438a
2015-03-30,0201D,BARCELONA,BARCELONA,6,16.6,0.0,13.3,03:00,19.9,10:40,6.0,1.4,7.8,09:50,es1438a
2015-03-31,0201D,BARCELONA,BARCELONA,6,16.6,0.0,14.2,23:59,19.1,13:20,9.0,3.1,6.4,17:10,es1438a
2015-04-01,0201D,BARCELONA,BARCELONA,6,14.8,0.8,12.7,03:30,16.8,11:40,22.0,4.2,12.5,13:30,es1438a
2015-04-02,0201D,BARCELONA,BARCELONA,6,14.8,0.0,12.0,06:00,17.5,10:20,99.0,2.8,7.8,14:40,es1438a
2015-04-03,0201D,BARCELONA,BARCELONA,6,14.1,0.0,11.4,05:00,16.8,09:30,19.0,3.6,7.2,15:30,es1438a
2015-04-04,0201D,BARCELONA,BARCELONA,6,15.1,0.0,12.9,04:50,17.3,11:50,20.0,2.8,7.2,15:50,es1438a
2015-04-05,0201D,BARCELONA,BARCELONA,6,14.1,0.0,11.5,04:20,16.7,11:20,10.0,5.3,9.4,12:40,es1438a
2015-04-06,0201D,BARCELONA,BARCELONA,6,13.6,0.0,11.6,23:59,15.7,11:40,10.0,6.1,11.9,01:30,es1438a
2015-04-07,0201D,BARCELONA,BARCELONA,6,12.6,0.0,9.7,05:30,15.6,11:10,9.0,5.8,14.2,11:50,es1438a
2015-04-08,0201D,BARCELONA,BARCELONA,6,12.8,0.0,9.0,05:50,16.6,09:50,19.0,3.6,8.6,13:40,es1438a
2015-04-09,0201D,BARCELONA,BARCELONA,6,12.4,0.0,8.5,05:50,16.2,14:10,99.0,2.5,6.1,14:50,es1438a
2015-04-10,0201D,BARCELONA,BARCELONA,6,13.7,0.0,9.8,04:40,17.6,12:30,9.0,3.3,5.6,14:20,es1438a
2015-04-11,0201D,BARCELONA,BARCELONA,6,13.9,0.0,11.5,05:50,16.3,13:50,9.0,4.2,10.0,11:50,es1438a
2015-04-12,0201D,BARCELONA,BARCELONA,6,15.6,0.0,13.2,23:50,18.1,12:10,8.0,1.9,5.0,15:30,es1438a
2015-04-13,0201D,BARCELONA,BARCELONA,6,15.0,0.0,11.3,05:30,18.6,12:10,19.0,3.1,5.8,16:30,es1438a
2015-04-14,0201D,BARCELONA,BARCELONA,6,15.4,0.0,12.1,05:50,18.8,11:10,20.0,1.9,5.3,14:20,es1438a
2015-04-15,0201D,BARCELONA,BARCELONA,6,15.9,0.1,12.9,00:40,18.9,11:40,8.0,5.0,9.4,19:10,es1438a
2015-04-16,0201D,BARCELONA,BARCELONA,6,16.8,,15.4,06:50,18.1,14:00,20.0,2.5,7.2,17:10,es1438a
2015-04-18,0201D,BARCELONA,BARCELONA,6,16.7,3.4,14.0,05:30,19.4,09:50,20.0,3.1,7.8,13:30,es1438a
2015-04-19,0201D,BARCELONA,BARCELONA,6,16.8,0.1,14.4,05:00,19.1,09:20,10.0,5.0,10.6,13:10,es1438a
2015-04-20,0201D,BARCELONA,BARCELONA,6,15.8,0.0,13.5,06:00,18.2,12:20,14.0,2.5,5.6,12:50,es1438a
2015-04-21,0201D,BARCELONA,BARCELONA,6,17.6,0.0,13.6,05:40,21.5,10:30,13.0,1.7,4.7,11:20,es1438a
2015-04-22,0201D,BARCELONA,BARCELONA,6,,,,,,,,2.8,,,es1438a
2015-04-24,0201D,BARCELONA,BARCELONA,6,17.2,0.0,14.2,04:40,20.1,08:50,23.0,3.9,11.1,15:10,es1438a
2015-04-25,0201D,BARCELONA,BARCELONA,6,17.0,0.1,16.3,-2,17.8,18:00,99.0,3.9,7.8,-2,es1438a
2015-04-26,0201D,BARCELONA,BARCELONA,6,17.3,2.6,15.5,06:10,19.1,11:30,26.0,2.2,7.2,23:10,es1438a
2015-04-27,0201D,BARCELONA,BARCELONA,6,18.2,0.1,14.7,05:10,21.7,14:00,28.0,3.6,12.8,18:10,es1438a
2015-04-28,0201D,BARCELONA,BARCELONA,6,16.6,0.0,14.2,00:50,18.9,10:30,19.0,3.3,7.8,13:40,es1438a
2015-04-29,0201D,BARCELONA,BARCELONA,6,15.8,0.0,13.4,05:40,18.2,17:40,20.0,4.2,9.2,-2,es1438a
2015-04-30,0201D,BARCELONA,BARCELONA,6,16.8,0.0,14.2,05:00,19.4,14:50,23.0,5.6,11.1,16:10,es1438a
2015-05-01,0201D,BARCELONA,BARCELONA,6,18.8,0.0,15.4,04:40,22.3,13:00,23.0,4.2,11.7,11:40,es1438a
2015-05-02,0201D,BARCELONA,BARCELONA,6,20.2,0.0,16.4,-2,24.1,19:00,20.0,3.9,10.6,13:20,es1438a
2015-05-03,0201D,BARCELONA,BARCELONA,6,,0.0,,,,,22.0,3.6,10.0,14:40,es1438a
2015-05-04,0201D,BARCELONA,BARCELONA,6,17.2,0.0,15.6,07:00,18.7,12:00,9.0,2.8,7.8,15:10,es1438a
2015-05-05,0201D,BARCELONA,BARCELONA,6,18.1,0.0,16.4,03:10,19.8,07:30,8.0,1.7,9.2,11:20,es1438a
2015-05-06,0201D,BARCELONA,BARCELONA,6,19.0,0.0,16.4,05:00,21.6,07:40,20.0,3.3,7.5,13:20,es1438a
2015-05-07,0201D,BARCELONA,BARCELONA,6,18.4,0.0,15.5,05:00,21.3,08:50,20.0,3.6,9.2,14:00,es1438a
2015-05-08,0201D,BARCELONA,BARCELONA,6,21.3,0.0,17.2,02:10,25.4,14:40,22.0,4.4,14.2,09:40,es1438a
2015-05-09,0201D,BARCELONA,BARCELONA,6,21.4,0.0,17.8,23:59,24.9,17:00,24.0,4.4,12.2,12:00,es1438a
2015-05-10,0201D,BARCELONA,BARCELONA,6,21.2,0.0,17.5,02:00,24.8,15:40,22.0,3.6,10.6,14:50,es1438a
2015-05-11,0201D,BARCELONA,BARCELONA,6,19.2,0.0,15.6,04:40,22.9,10:40,20.0,3.3,9.7,14:40,es1438a
2015-05-12,0201D,BARCELONA,BARCELONA,6,19.4,,16.3,04:50,22.4,14:10,99.0,1.9,5.8,15:40,es1438a
2015-05-13,0201D,BARCELONA,BARCELONA,6,22.3,0.0,18.0,03:40,26.6,12:40,23.0,4.4,11.9,14:40,es1438a
2015-05-14,0201D,BARCELONA,BARCELONA,6,21.0,0.0,18.8,05:40,23.2,15:40,7.0,3.6,10.8,16:30,es1438a
2015-05-15,0201D,BARCELONA,BARCELONA,6,20.5,0.0,15.4,05:00,25.6,14:10,7.0,4.2,18.3,14:40,es1438a
2015-05-16,0201D,BARCELONA,BARCELONA,6,20.6,0.0,16.7,02:00,24.5,09:50,99.0,3.9,10.8,-2,es1438a
2015-05-17,0201D,BARCELONA,BARCELONA,6,19.3,0.0,16.6,03:20,22.0,15:40,18.0,2.8,6.7,12:00,es1438a
2015-05-18,0201D,BARCELONA,BARCELONA,6,20.0,0.0,16.5,05:10,23.6,12:40,24.0,5.8,13.3,14:20,es1438a
2015-05-19,0201D,BARCELONA,BARCELONA,6,17.2,26.1,14.4,23:59,20.1,,13.0,3.1,8.6,21:00,es1438a
2015-05-20,0201D,BARCELONA,BARCELONA,6,14.6,10.3,12.5,04:40,16.8,14:50,11.0,3.6,10.6,23:50,es1438a
2015-05-21,0201D,BARCELONA,BARCELONA,6,16.6,0.2,13.3,03:30,19.8,15:20,24.0,4.7,15.0,14:30,es1438a
2015-05-22,0201D,BARCELONA,BARCELONA,6,17.4,0.0,14.7,04:40,20.0,09:10,99.0,4.4,10.3,14:40,es1438a
2015-05-23,0201D,BARCELONA,BARCELONA,6,17.9,0.0,14.3,03:50,21.5,08:40,20.0,4.4,10.3,12:40,es1438a
2015-05-24,0201D,BARCELONA,BARCELONA,6,19.2,0.0,16.1,05:10,22.3,08:10,20.0,2.5,5.6,14:10,es1438a
2015-05-25,0201D,BARCELONA,BARCELONA,6,19.8,0.0,17.0,03:40,22.7,12:30,14.0,3.3,9.4,14:30,es1438a
2015-05-26,0201D,BARCELONA,BARCELONA,6,20.4,0.0,17.6,05:00,23.2,09:10,25.0,2.2,9.2,22:10,es1438a
2015-05-27,0201D,BARCELONA,BARCELONA,6,18.9,0.0,16.9,04:00,20.9,-2,16.0,2.8,6.9,09:30,es1438a
2015-05-28,0201D,BARCELONA,BARCELONA,6,19.6,0.0,16.6,04:40,22.7,13:30,22.0,4.7,13.3,14:00,es1438a
2015-05-29,0201D,BARCELONA,BARCELONA,6,19.6,0.0,17.9,04:00,21.2,07:20,20.0,3.9,10.3,11:10,es1438a
2015-05-30,0201D,BARCELONA,BARCELONA,6,19.6,0.0,16.7,04:50,22.5,11:40,23.0,3.3,7.5,21:50,es1438a
2015-05-31,0201D,BARCELONA,BARCELONA,6,20.1,0.0,17.7,04:30,22.5,10:30,17.0,2.2,5.6,14:40,es1438a
2015-06-01,0201D,BARCELONA,BARCELONA,6,22.5,0.0,19.4,04:20,25.6,08:20,19.0,4.2,8.9,14:30,es1438a
2015-06-02,0201D,BARCELONA,BARCELONA,6,21.5,0.0,19.6,02:40,23.4,07:30,19.0,4.7,9.7,14:40,es1438a
2015-06-03,0201D,BARCELONA,BARCELONA,6,21.6,0.0,19.0,04:40,24.3,08:00,20.0,3.3,7.5,10:30,es1438a
2015-06-04,0201D,BARCELONA,BARCELONA,6,21.6,0.0,19.3,22:30,23.9,08:30,20.0,3.1,7.8,-2,es1438a
2015-06-05,0201D,BARCELONA,BARCELONA,6,23.1,0.0,18.6,04:20,27.6,17:40,22.0,3.6,9.2,14:00,es1438a
2015-06-06,0201D,BARCELONA,BARCELONA,6,23.0,0.0,20.3,04:20,25.8,-2,6.0,3.6,6.7,07:00,es1438a
2015-06-07,0201D,BARCELONA,BARCELONA,6,24.0,0.0,20.8,03:40,27.3,07:50,19.0,3.9,6.4,12:50,es1438a
2015-06-08,0201D,BARCELONA,BARCELONA,6,26.4,0.0,23.1,-2,29.8,08:20,2.0,2.2,10.8,14:30,es1438a
2015-06-09,0201D,BARCELONA,BARCELONA,6,23.8,0.0,22.0,22:00,25.6,16:30,20.0,1.7,5.0,14:00,es1438a
2015-06-10,0201D,BARCELONA,BARCELONA,6,24.0,0.0,21.8,04:30,26.1,13:10,8.0,3.3,8.3,23:50,es1438a
2015-06-11,0201D,BARCELONA,BARCELONA,6,22.8,1.3,20.6,02:20,25.1,13:50,99.0,7.2,12.5,-2,es1438a
2015-06-12,0201D,BARCELONA,BARCELONA,6,22.8,0.0,20.2,04:30,25.3,17:20,8.0,3.9,13.6,20:50,es1438a
2015-06-13,0201D,BARCELONA,BARCELONA,6,21.8,0.0,19.9,02:30,23.6,16:00,8.0,3.6,8.6,00:20,es1438a
2015-06-14,0201D,BARCELONA,BARCELONA,6,23.0,0.0,20.7,04:00,25.3,15:20,21.0,3.1,9.4,16:40,es1438a
2015-06-15,0201D,BARCELONA,BARCELONA,6,22.4,0.0,20.1,04:40,24.6,09:50,13.0,3.3,8.3,12:30,es1438a
2015-06-16,0201D,BARCELONA,BARCELONA,6,21.5,0.5,18.5,05:40,24.5,16:30,26.0,1.7,8.9,04:40,es1438a
2015-06-17,0201D,BARCELONA,BARCELONA,6,21.8,0.0,18.8,05:00,24.8,10:00,20.0,4.2,9.2,13:50,es1438a
2015-06-18,0201D,BARCELONA,BARCELONA,6,22.4,0.0,19.8,04:30,25.0,08:40,19.0,4.7,8.3,11:40,es1438a
2015-06-19,0201D,BARCELONA,BARCELONA,6,23.0,0.0,20.2,04:30,25.9,13:30,35.0,2.8,6.9,05:40,es1438a
2015-06-20,0201D,BARCELONA,BARCELONA,6,23.9,0.0,21.0,04:50,26.8,08:30,20.0,4.2,7.8,-2,es1438a
2015-06-21,0201D,BARCELONA,BARCELONA,6,22.8,0.0,20.4,04:40,25.3,18:00,20.0,4.2,10.0,16:30,es1438a
2015-06-22,0201D,BARCELONA,BARCELONA,6,24.4,0.0,21.4,02:40,27.4,11:30,23.0,5.0,13.9,12:00,es1438a
2015-06-25,0201D,BARCELONA,BARCELONA,6,23.4,0.0,21.0,04:20,25.8,14:40,5.0,3.1,6.4,06:00,es1438a
2015-06-26,0201D,BARCELONA,BARCELONA,6,24.1,0.0,22.1,05:00,26.1,08:00,20.0,4.2,8.9,12:20,es1438a
2015-06-27,0201D,BARCELONA,BARCELONA,6,24.7,0.0,22.5,23:20,26.9,15:30,19.0,3.3,7.5,09:50,es1438a
2015-06-28,0201D,BARCELONA,BARCELONA,6,25.0,0.0,22.6,02:00,27.5,14:00,18.0,1.9,6.1,12:40,es1438a
2015-06-29,0201D,BARCELONA,BARCELONA,6,26.9,0.0,23.2,02:10,30.6,17:20,20.0,4.2,10.3,13:40,es1438a
2015-06-30,0201D,BARCELONA,BARCELONA,6,26.6,0.0,23.7,23:59,29.4,08:00,20.0,2.8,8.9,12:00,es1438a
2015-07-01,0201D,BARCELONA,BARCELONA,6,25.4,0.0,23.2,00:10,27.5,13:00,8.0,2.8,8.9,21:20,es1438a
2015-07-02,0201D,BARCELONA,BARCELONA,6,25.5,0.0,23.8,02:40,27.2,10:10,7.0,6.1,14.7,16:20,es1438a
2015-07-03,0201D,BARCELONA,BARCELONA,6,26.9,0.0,25.0,05:20,28.8,11:10,1.0,2.5,5.3,02:40,es1438a
2015-07-04,0201D,BARCELONA,BARCELONA,6,,0.0,,,,,21.0,3.3,7.5,15:20,es1438a
2015-07-05,0201D,BARCELONA,BARCELONA,6,29.2,0.0,25.1,02:00,33.4,09:50,21.0,4.4,8.9,14:30,es1438a
2015-07-06,0201D,BARCELONA,BARCELONA,6,28.3,0.0,24.9,04:00,31.7,16:30,21.0,4.4,10.8,16:30,es1438a
2015-07-07,0201D,BARCELONA,BARCELONA,6,27.4,0.0,23.7,23:59,31.0,17:00,22.0,4.4,11.1,16:20,es1438a
2015-07-08,0201D,BARCELONA,BARCELONA,6,25.5,0.0,23.6,00:20,27.4,09:20,20.0,2.8,7.5,12:50,es1438a
2015-07-09,0201D,BARCELONA,BARCELONA,6,26.0,0.0,24.3,05:20,27.8,08:20,99.0,3.6,9.7,15:30,es1438a
2015-07-10,0201D,BARCELONA,BARCELONA,6,25.5,0.0,23.3,04:30,27.7,17:10,22.0,5.3,11.4,17:10,es1438a
2015-07-11,0201D,BARCELONA,BARCELONA,6,25.5,0.0,23.5,07:20,27.5,12:20,19.0,4.2,6.9,17:00,es1438a
2015-07-12,0201D,BARCELONA,BARCELONA,6,25.6,0.0,23.9,03:50,27.2,08:50,20.0,3.6,8.1,-2,es1438a
2015-07-13,0201D,BARCELONA,BARCELONA,6,26.2,0.0,24.2,01:20,28.1,09:10,19.0,3.6,7.8,15:40,es1438a
2015-07-14,0201D,BARCELONA,BARCELONA,6,26.6,0.0,24.5,05:00,28.6,10:20,20.0,4.2,7.8,16:40,es1438a
2015-07-15,0201D,BARCELONA,BARCELONA,6,26.4,0.0,24.5,05:20,28.3,12:20,20.0,3.3,8.1,13:40,es1438a
2015-07-16,0201D,BARCELONA,BARCELONA,6,26.4,0.0,23.9,05:30,28.8,13:10,19.0,3.1,8.6,14:20,es1438a
2015-07-17,0201D,BARCELONA,BARCELONA,6,26.8,0.0,24.4,03:50,29.2,12:50,18.0,2.2,5.3,10:40,es1438a
2015-07-18,0201D,BARCELONA,BARCELONA,6,27.3,0.0,25.1,02:50,29.5,20:20,25.0,3.6,8.9,18:40,es1438a
2015-07-19,0201D,BARCELONA,BARCELONA,6,27.4,0.0,25.3,23:59,29.6,14:20,8.0,2.8,8.1,19:20,es1438a
2015-07-20,0201D,BARCELONA,BARCELONA,6,27.0,0.0,24.5,03:20,29.5,08:00,18.0,3.3,6.4,13:00,es1438a
2015-07-21,0201D,BARCELONA,BARCELONA,6,28.1,0.3,26.3,06:00,29.9,08:10,19.0,3.1,7.8,17:10,es1438a
2015-07-22,0201D,BARCELONA,BARCELONA,6,26.9,0.0,23.7,03:20,30.1,09:00,34.0,3.6,15.3,01:20,es1438a
2015-07-23,0201D,BARCELONA,BARCELONA,6,27.1,0.0,24.5,03:30,29.7,09:00,21.0,5.8,12.5,17:50,es1438a
2015-07-24,0201D,BARCELONA,BARCELONA,6,27.5,0.1,25.3,23:59,29.7,14:40,20.0,5.3,11.4,14:20,es1438a
2015-07-25,0201D,BARCELONA,BARCELONA,6,25.9,0.0,24.4,23:59,27.4,07:30,35.0,2.2,6.9,00:30,es1438a
2015-07-26,0201D,BARCELONA,BARCELONA,6,26.7,0.0,24.1,06:20,29.3,16:30,99.0,4.2,13.3,11:50,es1438a
2015-07-27,0201D,BARCELONA,BARCELONA,6,25.4,0.0,24.3,-2,26.4,00:10,8.0,5.0,8.9,07:50,es1438a
2015-07-28,0201D,BARCELONA,BARCELONA,6,25.0,0.1,23.8,09:20,26.3,05:00,22.0,3.1,10.8,10:00,es1438a
2015-07-29,0201D,BARCELONA,BARCELONA,6,26.8,0.0,24.6,00:50,28.9,18:00,20.0,4.7,10.8,14:40,es1438a
2015-07-30,0201D,BARCELONA,BARCELONA,6,24.6,0.0,23.5,23:59,25.7,00:20,12.0,5.3,14.4,09:40,es1438a
2015-07-31,0201D,BARCELONA,BARCELONA,6,24.2,12.3,22.3,19:20,26.2,10:40,9.0,3.9,11.9,22:30,es1438a
2015-08-01,0201D,BARCELONA,BARCELONA,6,22.8,0.0,19.8,01:40,25.7,15:40,9.0,3.6,15.3,02:00,es1438a
2015-08-02,0201D,BARCELONA,BARCELONA,6,24.4,0.0,21.7,04:50,27.1,15:30,21.0,5.0,12.5,14:10,es1438a
2015-08-03,0201D,BARCELONA,BARCELONA,6,26.6,0.9,24.5,05:00,28.8,16:40,22.0,4.4,11.9,15:30,es1438a
2015-08-04,0201D,BARCELONA,BARCELONA,6,26.8,0.0,24.3,23:59,29.2,10:20,21.0,4.4,8.6,02:50,es1438a
2015-08-05,0201D,BARCELONA,BARCELONA,6,26.4,0.0,23.6,02:50,29.2,08:30,20.0,3.1,8.1,16:10,es1438a
2015-08-06,0201D,BARCELONA,BARCELONA,6,26.5,0.0,24.1,04:20,28.9,12:40,7.0,2.5,5.6,08:20,es1438a
2015-08-07,0201D,BARCELONA,BARCELONA,6,27.2,0.0,25.0,05:00,29.4,15:30,9.0,3.3,7.5,17:50,es1438a
2015-08-08,0201D,BARCELONA,BARCELONA,6,26.0,1.6,23.1,23:00,29.0,09:00,31.0,2.5,10.8,15:10,es1438a
2015-08-09,0201D,BARCELONA,BARCELONA,6,24.4,0.0,21.8,07:30,27.1,12:10,20.0,4.2,8.9,14:20,es1438a
2015-08-10,0201D,BARCELONA,BARCELONA,6,24.7,0.0,22.1,05:00,27.3,15:50,8.0,2.8,9.4,01:30,es1438a
2015-08-11,0201D,BARCELONA,BARCELONA,6,25.4,0.0,22.9,04:20,28.0,12:40,18.0,3.1,7.5,09:50,es1438a
2015-08-12,0201D,BARCELONA,BARCELONA,6,26.4,0.0,24.9,04:40,27.9,18:10,20.0,3.3,8.1,14:10,es1438a
2015-08-13,0201D,BARCELONA,BARCELONA,6,25.7,0.1,23.0,16:10,28.4,13:50,2.0,3.6,12.2,16:00,es1438a
2015-08-14,0201D,BARCELONA,BARCELONA,6,24.6,0.8,21.2,19:40,27.9,09:30,19.0,5.3,11.7,13:40,es1438a
2015-08-15,0201D,BARCELONA,BARCELONA,6,22.0,1.9,18.3,22:00,25.8,13:40,8.0,3.1,15.0,16:30,es1438a
2015-08-16,0201D,BARCELONA,BARCELONA,6,22.4,0.0,18.3,04:40,26.5,13:40,19.0,3.3,9.7,16:50,es1438a
2015-08-17,0201D,BARCELONA,BARCELONA,6,23.6,8.3,21.8,03:30,25.5,17:00,8.0,5.6,11.1,08:50,es1438a
2015-08-18,0201D,BARCELONA,BARCELONA,6,20.9,3.7,18.0,08:00,23.8,18:00,7.0,1.4,10.0,04:50,es1438a
2015-08-19,0201D,BARCELONA,BARCELONA,6,23.0,0.0,20.2,04:40,25.8,10:50,20.0,4.2,11.1,14:20,es1438a
2015-08-20,0201D,BARCELONA,BARCELONA,6,25.0,0.0,21.7,04:00,28.3,09:20,20.0,3.6,8.3,14:30,es1438a
2015-08-21,0201D,BARCELONA,BARCELONA,6,25.8,0.1,24.2,05:00,27.4,08:00,20.0,4.4,8.9,11:10,es1438a
2015-08-22,0201D,BARCELONA,BARCELONA,6,26.3,0.2,24.3,-2,28.3,10:50,19.0,1.9,6.7,11:50,es1438a
2015-08-23,0201D,BARCELONA,BARCELONA,6,25.8,0.0,23.5,01:30,28.0,13:40,20.0,4.2,11.1,14:30,es1438a
2015-08-24,0201D,BARCELONA,BARCELONA,6,27.4,0.0,23.5,18:40,31.4,13:20,7.0,6.1,13.9,-2,es1438a
2015-08-25,0201D,BARCELONA,BARCELONA,6,23.3,0.0,20.7,05:30,25.9,16:20,20.0,3.3,7.8,12:40,es1438a
2015-08-26,0201D,BARCELONA,BARCELONA,6,24.8,0.0,22.2,05:00,27.3,15:40,21.0,5.0,11.4,13:40,es1438a
2015-08-27,0201D,BARCELONA,BARCELONA,6,25.7,0.0,23.5,05:00,27.9,15:50,20.0,4.2,11.7,16:20,es1438a
2015-08-28,0201D,BARCELONA,BARCELONA,6,25.9,0.0,23.4,05:00,28.4,16:20,99.0,1.9,5.3,-2,es1438a
2015-08-29,0201D,BARCELONA,BARCELONA,6,25.6,0.0,22.8,05:00,28.5,14:00,35.0,2.8,5.0,23:20,es1438a
2015-08-30,0201D,BARCELONA,BARCELONA,6,25.2,0.0,22.0,05:30,28.5,13:50,6.0,3.3,5.8,10:10,es1438a
2015-08-31,0201D,BARCELONA,BARCELONA,6,26.4,0.2,23.4,04:00,29.5,10:30,99.0,2.8,10.0,-2,es1438a
2015-09-01,0201D,BARCELONA,BARCELONA,6,25.8,0.0,23.2,05:50,28.5,09:00,29.0,2.8,11.9,00:20,es1438a
2015-09-02,0201D,BARCELONA,BARCELONA,6,23.5,4.6,21.4,09:50,25.6,13:10,16.0,2.5,12.2,16:10,es1438a
2015-09-03,0201D,BARCELONA,BARCELONA,6,22.4,0.5,21.0,07:30,23.9,15:00,8.0,8.3,13.3,06:40,es1438a
2015-09-04,0201D,BARCELONA,BARCELONA,6,20.8,2.4,18.7,22:40,22.9,12:00,7.0,2.5,11.4,11:10,es1438a
2015-09-05,0201D,BARCELONA,BARCELONA,6,21.0,0.0,18.2,06:00,23.9,16:00,7.0,3.9,8.1,23:00,es1438a
2015-09-06,0201D,BARCELONA,BARCELONA,6,21.3,0.0,19.2,05:50,23.4,11:30,20.0,3.3,9.7,15:10,es1438a
2015-09-07,0201D,BARCELONA,BARCELONA,6,21.6,0.0,19.4,05:50,23.9,11:50,9.0,4.2,7.5,17:10,es1438a
2015-09-08,0201D,BARCELONA,BARCELONA,6,21.8,0.0,19.7,05:10,24.0,12:20,9.0,2.2,8.6,05:20,es1438a
2015-09-09,0201D,BARCELONA,BARCELONA,6,21.3,0.0,18.0,05:00,24.6,12:00,12.0,2.5,5.3,11:40,es1438a
2015-09-10,0201D,BARCELONA,BARCELONA,6,20.7,23.6,18.8,13:20,22.6,09:40,26.0,2.5,7.2,11:00,es1438a
2015-09-11,0201D,BARCELONA,BARCELONA,6,21.6,0.4,18.8,03:00,24.5,14:30,99.0,2.2,4.2,-2,es1438a
2015-09-12,0201D,BARCELONA,BARCELONA,6,24.0,0.5,22.0,05:40,26.0,14:20,10.0,3.3,6.9,17:50,es1438a
2015-09-13,0201D,BARCELONA,BARCELONA,6,22.8,0.0,20.2,05:20,25.5,09:40,21.0,3.6,10.0,14:20,es1438a
2015-09-14,0201D,BARCELONA,BARCELONA,6,23.4,0.0,20.2,23:59,26.7,15:00,28.0,4.4,10.3,11:10,es1438a
2015-09-15,0201D,BARCELONA,BARCELONA,6,22.2,0.0,18.9,05:50,25.4,14:00,22.0,2.5,8.6,17:10,es1438a
2015-09-16,0201D,BARCELONA,BARCELONA,6,24.8,0.0,21.5,05:40,28.0,12:30,23.0,3.9,15.0,12:40,es1438a
2015-09-17,0201D,BARCELONA,BARCELONA,6,24.4,0.0,20.7,23:59,28.0,13:50,32.0,6.1,12.5,07:50,es1438a
2015-09-18,0201D,BARCELONA,BARCELONA,6,21.0,0.0,18.8,05:50,23.3,10:00,10.0,4.2,9.2,19:10,es1438a
2015-09-19,0201D,BARCELONA,BARCELONA,6,20.2,0.0,17.5,06:30,23.0,11:20,19.0,3.9,10.6,14:40,es1438a
2015-09-20,0201D,BARCELONA,BARCELONA,6,21.4,0.0,19.4,23:59,23.5,13:20,8.0,3.9,7.5,07:00,es1438a
2015-09-21,0201D,BARCELONA,BARCELONA,6,21.1,0.0,18.3,04:50,23.9,12:50,99.0,2.8,5.8,-2,es1438a
2015-09-22,0201D,BARCELONA,BARCELONA,6,20.8,0.1,18.5,03:50,23.0,09:30,7.0,5.8,11.4,16:40,es1438a
2015-09-23,0201D,BARCELONA,BARCELONA,6,19.8,2.7,18.0,04:30,21.6,09:30,99.0,4.2,10.8,13:50,es1438a
2015-09-24,0201D,BARCELONA,BARCELONA,6,19.9,0.0,17.3,-2,22.5,10:40,20.0,3.9,10.0,15:30,es1438a
2015-09-25,0201D,BARCELONA,BARCELONA,6,20.0,0.0,17.1,06:00,23.0,13:20,12.0,2.8,5.6,11:00,es1438a
2015-09-26,0201D,BARCELONA,BARCELONA,6,21.0,0.0,18.5,06:00,23.4,14:40,35.0,3.1,6.7,03:00,es1438a
2015-09-27,0201D,BARCELONA,BARCELONA,6,21.0,0.0,18.7,04:00,23.4,13:10,34.0,2.2,5.0,23:59,es1438a
2015-09-28,0201D,BARCELONA,BARCELONA,6,20.2,0.0,17.1,06:00,23.3,10:50,12.0,4.2,8.3,14:20,es1438a
2015-09-29,0201D,BARCELONA,BARCELONA,6,,0.2,,,,,9.0,7.2,12.5,15:30,es1438a
2015-09-30,0201D,BARCELONA,BARCELONA,6,18.9,3.5,17.7,15:50,20.1,09:20,7.0,5.0,19.2,09:40,es1438a
