"date","Municipio","diff"
2020-08-20,"Castellón de la Plana",-8.47153523418288
2020-08-20,"Elche",13.2467445525266
2020-08-20,"Girona",-22.82566729315
2020-08-20,"Granada",-18.6309203199693
2020-08-20,"Huelva",-41.4816820690284
2020-08-20,"Leganés",1.31727663419568
2020-08-20,"Lleida",-36.7365382921147
2020-08-20,"Madrid",-1.04393901508526
2020-08-20,"Málaga",-0.791111568763428
2020-08-20,"Marbella",-23.829524580483
2020-08-20,"Ourense",2.31057741543967
2020-08-20,"Oviedo",103.9596539898
2020-08-20,"Palma",4.62149533950418
2020-08-20,"Pamplona",-9.69678544720817
2020-08-20,"Sabadell",-17.1016496338124
2020-08-20,"Salamanca",-34.441145916777
2020-08-20,"San Sebastián",-31.4097478746935
2020-08-20,"Santander",-11.4353028119999
2020-08-20,"Sevilla",-27.1287487959124
2020-08-20,"Tarrasa",-40.0700512564101
2020-08-20,"Valencia",-3.47468660525428
2020-08-20,"Vigo",38.0080187313569
2020-08-20,"Vitoria",-2.27277909511454
2020-08-20,"Zaragoza",-36.9120030680145
2020-08-21,"Alcalá de Henares",-18.8367890829108
2020-08-21,"Alcobendas",61.4114296435515
2020-08-21,"Alicante",13.1323756359343
2020-08-21,"Almería",-21.2596165495136
2020-08-21,"Barcelona",-62.7777151622632
2020-08-21,"Bilbao",-38.2822047485193
2020-08-21,"Burgos",23.8398053587321
2020-08-21,"Castellón de la Plana",-33.5032413715051
2020-08-21,"Elche",-14.3261448548166
2020-08-21,"Gijón",12.3039781215765
2020-08-21,"Girona",-30.4743385822066
2020-08-21,"Granada",-27.1188730269138
2020-08-21,"Huelva",-29.8038900794484
2020-08-21,"Leganés",-30.3547741041224
2020-08-21,"Lleida",-38.1900406060381
2020-08-21,"Madrid",-27.5667545201995
2020-08-21,"Málaga",-21.2209424253034
2020-08-21,"Marbella",-36.8653001430443
2020-08-21,"Ourense",24.4557583522777
2020-08-21,"Oviedo",30.1065509517415
2020-08-21,"Palma",-24.5201193019972
2020-08-21,"Pamplona",-38.8414990585162
2020-08-21,"Sabadell",-36.5313646955156
2020-08-21,"Salamanca",18.0947701136367
2020-08-21,"San Sebastián",-28.7145912251791
2020-08-21,"Santander",-24.1728149106708
2020-08-21,"Sevilla",-24.4910608299092
2020-08-21,"Tarrasa",-39.6252603772933
2020-08-21,"Valencia",18.0406486493109
2020-08-21,"Vigo",39.366442680539
2020-08-21,"Vitoria",-60.5250617044292
2020-08-21,"Zaragoza",-1.01227968198162
2020-08-22,"Alcalá de Henares",-7.10410293745907
2020-08-22,"Alcobendas",-28.1419228498157
2020-08-22,"Alicante",-1.70170496229976
2020-08-22,"Almería",-27.3774526759917
2020-08-22,"Barcelona",-63.1174670962983
2020-08-22,"Bilbao",-50.1155606787952
2020-08-22,"Burgos",-16.9854943927793
2020-08-22,"Castellón de la Plana",-35.294092469657
2020-08-22,"Elche",-30.4570324230756
2020-08-22,"Gijón",-37.2833772699169
2020-08-22,"Girona",-36.5750121750287
2020-08-22,"Granada",-39.1321143614482
2020-08-22,"Huelva",-46.1355624374649
2020-08-22,"Leganés",-23.3476938978206
2020-08-22,"Lleida",-37.0301391468411
2020-08-22,"Madrid",-52.9127268895391
2020-08-22,"Málaga",-49.9358930106711
2020-08-22,"Marbella",-49.689885572154
2020-08-22,"Ourense",-8.87349863873611
2020-08-22,"Oviedo",-2.21293526674276
2020-08-22,"Palma",-41.7599162975733
2020-08-22,"Pamplona",-53.8013864238563
2020-08-22,"Sabadell",-38.2792485871184
2020-08-22,"Salamanca",-21.906500842741
2020-08-22,"San Sebastián",-54.8225202706176
2020-08-22,"Santander",-56.3087715942751
2020-08-22,"Sevilla",-45.9530859543795
2020-08-22,"Tarrasa",-46.8089467249393
2020-08-22,"Valencia",-11.2559945523155
2020-08-22,"Valladolid",-36.517763024524
2020-08-22,"Vigo",-28.6126232504059
2020-08-22,"Vitoria",-59.9169105593794
2020-08-22,"Zaragoza",-24.2756079941376
2020-08-23,"Alcalá de Henares",-27.4112712692927
2020-08-23,"Alcobendas",-50.4219228727651
2020-08-23,"Alicante",-64.5178201883783
2020-08-23,"Almería",-41.5185383873997
2020-08-23,"Barcelona",-63.972698988538
2020-08-23,"Bilbao",-57.8299718289626
2020-08-23,"Burgos",214.485899581637
2020-08-23,"Castellón de la Plana",2.96847121658031
2020-08-23,"Elche",-63.0048186423662
2020-08-23,"Gijón",-50.8496993320918
2020-08-23,"Girona",-61.1911681578815
2020-08-23,"Granada",-47.5108848826161
2020-08-23,"Huelva",-73.5322991490155
2020-08-23,"Leganés",-30.547936584059
2020-08-23,"Lleida",-55.9974430861347
2020-08-23,"Madrid",-50.8129967511362
2020-08-23,"Málaga",-7.64417361385688
2020-08-23,"Marbella",-39.3836288734242
2020-08-23,"Ourense",-18.9436337077852
2020-08-23,"Oviedo",5.04276407380334
2020-08-23,"Palma",-70.4534797189728
2020-08-23,"Pamplona",-52.0877166379021
2020-08-23,"Sabadell",-43.0045511407924
2020-08-23,"Salamanca",-51.7160122024892
2020-08-23,"San Sebastián",-44.162491623366
2020-08-23,"Santander",-56.0084746570733
2020-08-23,"Sevilla",-43.8627086898502
2020-08-23,"Tarrasa",-43.976600941956
2020-08-23,"Valencia",18.9323697495882
2020-08-23,"Valladolid",-42.535806103116
2020-08-23,"Vigo",-42.0970099173554
2020-08-23,"Vitoria",-65.1372568488425
2020-08-23,"Zaragoza",-27.0149000840749
2020-08-24,"Alcalá de Henares",-11.1255478886665
2020-08-24,"Alcobendas",-40.9323996830999
2020-08-24,"Alicante",-27.1353246719108
2020-08-24,"Almería",-19.5783332699015
2020-08-24,"Barcelona",-53.813371080345
2020-08-24,"Bilbao",-28.9184675775325
2020-08-24,"Burgos",30.673249386827
2020-08-24,"Castellón de la Plana",-9.38989022875888
2020-08-24,"Elche",-51.015234844483
2020-08-24,"Gijón",-0.453328633160402
2020-08-24,"Girona",-39.1013424249613
2020-08-24,"Granada",-43.0279887765825
2020-08-24,"Huelva",8.19693530165022
2020-08-24,"Leganés",-8.06814469749569
2020-08-24,"Lleida",-43.4467484371869
2020-08-24,"Madrid",-25.8485328907735
2020-08-24,"Málaga",16.8951341152773
2020-08-24,"Marbella",-33.1291709288344
2020-08-24,"Ourense",26.9103483368071
2020-08-24,"Oviedo",35.3350698675012
2020-08-24,"Palma",-42.7398679808126
2020-08-24,"Pamplona",-5.76973202335278
2020-08-24,"Sabadell",12.2763322128912
2020-08-24,"Salamanca",-32.3095157339188
2020-08-24,"San Sebastián",-26.0768345813898
2020-08-24,"Santander",-47.8187955742305
2020-08-24,"Sevilla",-9.97468044717627
2020-08-24,"Tarrasa",-12.0986846802856
2020-08-24,"Valencia",107.491830582567
2020-08-24,"Valladolid",-28.3279969000816
2020-08-24,"Vigo",-19.7230844373134
2020-08-24,"Vitoria",-39.4167492707648
2020-08-24,"Zaragoza",-17.0427081748952
2020-08-25,"Alcalá de Henares",17.5724979399707
2020-08-25,"Alcobendas",-23.5548090537514
2020-08-25,"Alicante",-38.758653481294
2020-08-25,"Almería",-34.6489621205311
2020-08-25,"Barcelona",-34.1537843535222
2020-08-25,"Bilbao",-28.3349895741692
2020-08-25,"Burgos",-33.1608532819121
2020-08-25,"Castellón de la Plana",-3.56567001892683
2020-08-25,"Elche",-43.4733541194038
2020-08-25,"Gijón",0.887503065339714
2020-08-25,"Girona",-40.0270811405649
2020-08-25,"Granada",-17.0653441908624
2020-08-25,"Huelva",3.50665541548365
2020-08-25,"Leganés",12.850609703016
2020-08-25,"Lleida",-43.8178479720547
2020-08-25,"Madrid",-6.01391082521063
2020-08-25,"Málaga",-20.9187390508571
2020-08-25,"Marbella",35.5762858033458
2020-08-25,"Ourense",6.01547643762172
2020-08-25,"Oviedo",20.9346653133083
2020-08-25,"Palma",-34.777837692416
2020-08-25,"Pamplona",-13.0561287496531
2020-08-25,"Sabadell",7.35123021165578
2020-08-25,"Salamanca",-16.8841582335764
2020-08-25,"San Sebastián",6.39502620069341
2020-08-25,"Santander",-59.5654267071964
2020-08-25,"Sevilla",-9.0722875023456
2020-08-25,"Tarrasa",-24.6900333463627
2020-08-25,"Valencia",52.5551867907997
2020-08-25,"Valladolid",-29.8934465017233
2020-08-25,"Vigo",-45.8662036928632
2020-08-25,"Vitoria",-23.3180699336519
2020-08-25,"Zaragoza",-13.5640175442442
2020-08-26,"Alcalá de Henares",31.6283920975698
2020-08-26,"Alcobendas",-0.0794819054382887
2020-08-26,"Alicante",-28.2197029279538
2020-08-26,"Almería",-47.178122849304
2020-08-26,"Barcelona",-64.5354193193731
2020-08-26,"Bilbao",-50.8061322339912
2020-08-26,"Burgos",-53.5178896949369
2020-08-26,"Castellón de la Plana",-37.6666809470374
2020-08-26,"Elche",-20.7589439424384
2020-08-26,"Gijón",-40.9346793850597
2020-08-26,"Girona",-36.417788892178
2020-08-26,"Granada",-22.3244733273459
2020-08-26,"Huelva",55.1948923035037
2020-08-26,"Leganés",-1.75176726759173
2020-08-26,"Lleida",-39.8202811170314
2020-08-26,"Madrid",-10.7142958394382
2020-08-26,"Málaga",-1.12900555616894
2020-08-26,"Marbella",-8.53906425032429
2020-08-26,"Ourense",-15.8693186030008
2020-08-26,"Oviedo",-8.88298800193753
2020-08-26,"Palma",-32.7829172963289
2020-08-26,"Pamplona",-49.250473513468
2020-08-26,"Sabadell",-32.881864071361
2020-08-26,"Salamanca",-22.2094770418315
2020-08-26,"San Sebastián",-54.7737153484521
2020-08-26,"Santander",-59.4524767221243
2020-08-26,"Sevilla",-16.7063538820149
2020-08-26,"Tarrasa",-33.6085565790228
2020-08-26,"Valencia",-19.55543430943
2020-08-26,"Valladolid",-28.6807595313867
2020-08-26,"Vigo",-22.2585556265273
2020-08-26,"Vitoria",-48.5237422386287
2020-08-26,"Zaragoza",-30.1714705694334
2020-08-27,"Alcalá de Henares",13.3579336355122
2020-08-27,"Alcobendas",-8.22812605141735
2020-08-27,"Alicante",3.73485756242313
2020-08-27,"Almería",-27.0770442475456
2020-08-27,"Barcelona",-55.2781196124074
2020-08-27,"Bilbao",-54.9190778890656
2020-08-27,"Burgos",-42.1807829315078
2020-08-27,"Castellón de la Plana",-41.5959577949156
2020-08-27,"Elche",-21.8559009520147
2020-08-27,"Gijón",-20.3991788031497
2020-08-27,"Girona",-50.7558673734308
2020-08-27,"Granada",-10.4596873018388
2020-08-27,"Huelva",6.20257033978303
2020-08-27,"Leganés",2.58900180162679
2020-08-27,"Lleida",-37.3109221041044
2020-08-27,"Madrid",-21.4940072412809
2020-08-27,"Málaga",5.63103137880251
2020-08-27,"Marbella",-39.7423601151493
2020-08-27,"Ourense",-11.8786097339676
2020-08-27,"Palma",-11.9808450904163
2020-08-27,"Pamplona",-19.5553832451457
2020-08-27,"Sabadell",-32.2557459365256
2020-08-27,"Salamanca",-57.5098501418507
2020-08-27,"San Sebastián",-21.7975486622669
2020-08-27,"Santander",-47.1291640091037
2020-08-27,"Sevilla",12.8142577391451
2020-08-27,"Tarrasa",-41.329196525887
2020-08-27,"Valencia",-9.10235810610131
2020-08-27,"Valladolid",-36.5104000830952
2020-08-27,"Vigo",-12.3083084817214
2020-08-27,"Vitoria",-43.6418414469476
2020-08-27,"Zaragoza",-23.1267492354638
2020-08-28,"Alcalá de Henares",29.5783854154955
2020-08-28,"Alcobendas",45.2108884342839
2020-08-28,"Alicante",-4.0451558371078
2020-08-28,"Almería",-18.0472482515426
2020-08-28,"Barcelona",-33.4471250440978
2020-08-28,"Bilbao",-54.5911339905686
2020-08-28,"Burgos",-53.3236308545659
2020-08-28,"Castellón de la Plana",-34.3985974350034
2020-08-28,"Elche",-5.36046799975814
2020-08-28,"Gijón",-13.3737350441232
2020-08-28,"Girona",-51.8546215023952
2020-08-28,"Granada",-4.5967387640983
2020-08-28,"Huelva",24.4180587872299
2020-08-28,"Leganés",-25.6538441914073
2020-08-28,"Lleida",-45.6131860207207
2020-08-28,"Madrid",-28.5223069715863
2020-08-28,"Málaga",-14.8315260103534
2020-08-28,"Marbella",-49.1487258349488
2020-08-28,"Ourense",-12.4673737085154
2020-08-28,"Palma",-31.7931733270581
2020-08-28,"Pamplona",-29.3629193739571
2020-08-28,"Sabadell",-31.092757167291
2020-08-28,"Salamanca",-31.9215669007507
2020-08-28,"San Sebastián",-29.6212738497908
2020-08-28,"Santander",-63.7658495272182
2020-08-28,"Sevilla",14.6480780726885
2020-08-28,"Tarrasa",-35.5595068654989
2020-08-28,"Valencia",16.8437715488576
2020-08-28,"Valladolid",-47.8470222455431
2020-08-28,"Vigo",-16.0810401789248
2020-08-28,"Vitoria",-41.518079909851
2020-08-28,"Zaragoza",-3.01909875419371
2020-08-29,"Alcalá de Henares",-42.8065355577864
2020-08-29,"Alcobendas",-17.7367374385642
2020-08-29,"Alicante",-35.5871020617488
2020-08-29,"Almería",-19.7853254489324
2020-08-29,"Barcelona",-42.3449803245844
2020-08-29,"Bilbao",-49.6044875604948
2020-08-29,"Burgos",-66.6638065964149
2020-08-29,"Castellón de la Plana",-48.442430295613
2020-08-29,"Elche",-27.3038109690393
2020-08-29,"Gijón",18.9411682170348
2020-08-29,"Girona",-51.9915514383381
2020-08-29,"Granada",-36.2047565356322
2020-08-29,"Huelva",-72.1029197517152
2020-08-29,"Leganés",-50.7682613399548
2020-08-29,"Lleida",-34.3010478935283
2020-08-29,"Madrid",-53.3546609433981
2020-08-29,"Málaga",17.5219083203932
2020-08-29,"Marbella",-58.5050146458141
2020-08-29,"Ourense",-8.37631575135088
2020-08-29,"Oviedo",-35.048936674028
2020-08-29,"Palma",-42.9886730984911
2020-08-29,"Pamplona",-39.3002400424723
2020-08-29,"Sabadell",-53.3293624164772
2020-08-29,"Salamanca",-48.7230125480402
2020-08-29,"San Sebastián",-8.02784577487615
2020-08-29,"Santander",-60.9876206521217
2020-08-29,"Sevilla",-43.2399292675995
2020-08-29,"Tarrasa",-64.1649672050479
2020-08-29,"Valencia",-36.6662775861073
2020-08-29,"Valladolid",-60.1233776482069
2020-08-29,"Vigo",-14.7336331704312
2020-08-29,"Vitoria",-59.3174229289603
2020-08-29,"Zaragoza",-25.4413880783532
2020-08-30,"Alcalá de Henares",-78.1053187175565
2020-08-30,"Alcobendas",-72.8334433954883
2020-08-30,"Alicante",-47.1893423016382
2020-08-30,"Almería",-54.1548947693365
2020-08-30,"Barcelona",-50.7660128904773
2020-08-30,"Bilbao",-49.3035164404378
2020-08-30,"Burgos",-73.7705948797365
2020-08-30,"Castellón de la Plana",-55.0632172319109
2020-08-30,"Elche",-57.1749921565681
2020-08-30,"Gijón",-37.672339948916
2020-08-30,"Girona",-55.9685520232074
2020-08-30,"Granada",-64.6897725824355
2020-08-30,"Huelva",-70.3304937695689
2020-08-30,"Leganés",-64.0986733812611
2020-08-30,"Lleida",-53.5327598867166
2020-08-30,"Madrid",-72.1633386473756
2020-08-30,"Málaga",-42.7468435752933
2020-08-30,"Marbella",-61.4340107141936
2020-08-30,"Ourense",-56.4552275205915
2020-08-30,"Oviedo",-42.0089295775577
2020-08-30,"Palma",-52.1125875364973
2020-08-30,"Pamplona",-67.0353658571197
2020-08-30,"Sabadell",-56.312137400736
2020-08-30,"Salamanca",-78.3846902455758
2020-08-30,"San Sebastián",-16.0994734855123
2020-08-30,"Santander",-68.2986347394209
2020-08-30,"Sevilla",-48.8725023085578
2020-08-30,"Tarrasa",-61.240126143238
2020-08-30,"Valencia",-55.4590209919498
2020-08-30,"Valladolid",-68.8627286893507
2020-08-30,"Vigo",-33.7949201413159
2020-08-30,"Vitoria",-58.2733097989467
2020-08-30,"Zaragoza",-36.9398934075864
2020-08-31,"Alcalá de Henares",-11.6100612233086
2020-08-31,"Alcobendas",-4.8732949919127
2020-08-31,"Alicante",-19.1129822495347
2020-08-31,"Almería",-35.9748717129457
2020-08-31,"Barcelona",-32.5556136398378
2020-08-31,"Bilbao",-9.73224812925374
2020-08-31,"Burgos",-33.3134660030706
2020-08-31,"Castellón de la Plana",-15.4060448332072
2020-08-31,"Elche",-25.6687918487666
2020-08-31,"Gijón",-13.1447969047224
2020-08-31,"Girona",-39.7571568314879
2020-08-31,"Granada",-36.7114345466971
2020-08-31,"Huelva",-27.9341934195356
2020-08-31,"Leganés",5.50243160336927
2020-08-31,"Lleida",-31.3056113473503
2020-08-31,"Madrid",-17.8909133406337
2020-08-31,"Málaga",-25.9118753326305
2020-08-31,"Marbella",-25.0182734511011
2020-08-31,"Ourense",-2.12656015644383
2020-08-31,"Oviedo",-38.5235607619477
2020-08-31,"Palma",-40.6099422594313
2020-08-31,"Pamplona",-40.9204979579628
2020-08-31,"Sabadell",-21.4345492624023
2020-08-31,"Salamanca",-32.8148475478695
2020-08-31,"San Sebastián",-27.2570543935886
2020-08-31,"Santander",-44.7428320514058
2020-08-31,"Sevilla",-16.9356753393455
2020-08-31,"Tarrasa",-26.3786285881063
2020-08-31,"Valencia",-1.5338120118785
2020-08-31,"Valladolid",-31.6883988655813
2020-08-31,"Vigo",4.10369520180244
2020-08-31,"Vitoria",-38.4892335793734
2020-08-31,"Zaragoza",-14.1943227662762
2020-09-01,"Alcalá de Henares",0.624777353389052
2020-09-01,"Alcobendas",48.1290338136628
2020-09-01,"Alicante",-36.034291815922
2020-09-01,"Almería",-29.8019913362227
2020-09-01,"Barcelona",-18.4877579001327
2020-09-01,"Bilbao",-1.3804941080006
2020-09-01,"Burgos",24.9503207581013
2020-09-01,"Castellón de la Plana",-2.9666417448656
2020-09-01,"Elche",-49.2792175166384
2020-09-01,"Gijón",-0.0064115809075676
2020-09-01,"Girona",-40.4673931013729
2020-09-01,"Granada",-26.3425188313973
2020-09-01,"Huelva",39.449216679454
2020-09-01,"Leganés",81.7602550185739
2020-09-01,"Lleida",24.7620440701448
2020-09-01,"Madrid",41.6069716750396
2020-09-01,"Málaga",-21.4113902789244
2020-09-01,"Marbella",-25.2774393147719
2020-09-01,"Ourense",31.7208617574818
2020-09-01,"Oviedo",-23.3275221855598
2020-09-01,"Palma",-52.5786333294833
2020-09-01,"Pamplona",-2.1897791844856
2020-09-01,"Sabadell",0.520072070843605
2020-09-01,"Salamanca",36.4489482153559
2020-09-01,"San Sebastián",-5.26300520221409
2020-09-01,"Santander",-30.1954935509259
2020-09-01,"Sevilla",-19.8437721281134
2020-09-01,"Tarrasa",-16.1137839545047
2020-09-01,"Valencia",-6.82550226036455
2020-09-01,"Vigo",60.1798262682894
2020-09-01,"Vitoria",17.3207557834255
2020-09-01,"Zaragoza",-15.1699776015866
2020-09-02,"Alcalá de Henares",4.53977221615716
2020-09-02,"Alcobendas",-27.9169062407591
2020-09-02,"Alicante",-14.2997099277403
2020-09-02,"Almería",2.35761865140692
2020-09-02,"Barcelona",-25.1699580985472
2020-09-02,"Bilbao",-22.8896749003436
2020-09-02,"Burgos",3.1341651136401
2020-09-02,"Castellón de la Plana",-23.9623356410001
2020-09-02,"Elche",-33.4440357240741
2020-09-02,"Gijón",-20.769787657633
2020-09-02,"Girona",-16.5059817400407
2020-09-02,"Granada",-30.4718972416247
2020-09-02,"Huelva",-10.1098952071705
2020-09-02,"Leganés",18.9428218930366
2020-09-02,"Lleida",-19.009087550872
2020-09-02,"Madrid",-15.0769281579961
2020-09-02,"Málaga",-20.0430401256721
2020-09-02,"Marbella",-4.2865386470534
2020-09-02,"Ourense",-6.86130072226311
2020-09-02,"Oviedo",-21.1727932533014
2020-09-02,"Palma",-43.8429680445478
2020-09-02,"Pamplona",-9.30851366539919
2020-09-02,"Sabadell",31.3453592287398
2020-09-02,"Salamanca",-30.0364721075171
2020-09-02,"San Sebastián",-13.0473162522948
2020-09-02,"Santander",-38.9277788351777
2020-09-02,"Sevilla",-14.85953886143
2020-09-02,"Tarrasa",4.8516913075277
2020-09-02,"Valencia",7.31877107839785
2020-09-02,"Vigo",7.2324464470961
2020-09-02,"Vitoria",-23.1779895203483
2020-09-02,"Zaragoza",-18.0043946396893
2020-09-03,"Alcalá de Henares",4.02134440176988
2020-09-03,"Alcobendas",2.48693481647496
2020-09-03,"Alicante",-16.0009202094458
2020-09-03,"Almería",6.57407621884615
2020-09-03,"Barcelona",-18.9189025118049
2020-09-03,"Bilbao",-23.5210941746525
2020-09-03,"Burgos",-46.3013044582151
2020-09-03,"Castellón de la Plana",4.81802065617513
2020-09-03,"Elche",-28.9046370138069
2020-09-03,"Gijón",-10.6452390046074
2020-09-03,"Girona",-16.4062812167928
2020-09-03,"Granada",-14.6957851775446
2020-09-03,"Huelva",-11.4257801184532
2020-09-03,"Leganés",32.0945806462018
2020-09-03,"Lleida",-16.1151203474342
2020-09-03,"Madrid",11.5642386604323
2020-09-03,"Málaga",10.3478283250098
2020-09-03,"Marbella",-21.2081793831516
2020-09-03,"Ourense",-2.94667783668105
2020-09-03,"Oviedo",19.6978760005179
2020-09-03,"Palma",-26.6034308681289
2020-09-03,"Pamplona",-23.9021960946192
2020-09-03,"Sabadell",18.1246720339231
2020-09-03,"Salamanca",-21.9476572933914
2020-09-03,"San Sebastián",-42.3995984537502
2020-09-03,"Santander",-32.517786399432
2020-09-03,"Sevilla",-4.6429077884176
2020-09-03,"Tarrasa",-3.10165099953316
2020-09-03,"Valencia",30.8401892090963
2020-09-03,"Vigo",56.8590062958195
2020-09-03,"Vitoria",-24.0107060726688
2020-09-03,"Zaragoza",-19.723074959839
2020-09-04,"Alcalá de Henares",-23.3693465702837
2020-09-04,"Alcobendas",3.84939859989674
2020-09-04,"Alicante",11.0833804979736
2020-09-04,"Almería",3.67985574880198
2020-09-04,"Barcelona",-34.3707452108578
2020-09-04,"Bilbao",-16.9531213255578
2020-09-04,"Burgos",-40.4960427308602
2020-09-04,"Castellón de la Plana",-19.0819918753796
2020-09-04,"Elche",-13.5420546787612
2020-09-04,"Gijón",1.07289868212023
2020-09-04,"Girona",-31.3889444999527
2020-09-04,"Granada",-14.0812583999841
2020-09-04,"Huelva",-34.786254186052
2020-09-04,"Leganés",32.2133588138011
2020-09-04,"Lleida",-6.26973396305182
2020-09-04,"Madrid",-0.0307358154235812
2020-09-04,"Málaga",-4.26732115704679
2020-09-04,"Marbella",-47.0141411618448
2020-09-04,"Ourense",15.0120658030962
2020-09-04,"Oviedo",29.2334682727462
2020-09-04,"Palma",-21.3813977427959
2020-09-04,"Pamplona",19.4327516005412
2020-09-04,"Sabadell",4.70409607495511
2020-09-04,"Salamanca",15.7642443277542
2020-09-04,"San Sebastián",-7.34817114359935
2020-09-04,"Santander",-33.9418514372201
2020-09-04,"Sevilla",12.6622416195758
2020-09-04,"Tarrasa",-4.60858194501095
2020-09-04,"Valencia",26.3027647113591
2020-09-04,"Vigo",55.1225566551952
2020-09-04,"Vitoria",9.54528390555489
2020-09-04,"Zaragoza",-12.4977460816342
2020-09-05,"Alcalá de Henares",-7.88157071373239
2020-09-05,"Alcobendas",-16.4497779346602
2020-09-05,"Alicante",-18.7498935925685
2020-09-05,"Almería",-27.4736850242273
2020-09-05,"Barcelona",-58.9127331777932
2020-09-05,"Bilbao",-70.4164767226184
2020-09-05,"Burgos",239.125210372256
2020-09-05,"Castellón de la Plana",-20.5856733291029
2020-09-05,"Elche",-52.7952220311703
2020-09-05,"Gijón",-59.6127599720774
2020-09-05,"Girona",-49.7703967290155
2020-09-05,"Granada",-32.3984457426695
2020-09-05,"Huelva",-56.1800183015955
2020-09-05,"Leganés",3.20308301812438
2020-09-05,"Lleida",-6.9513540596857
2020-09-05,"Madrid",-26.7598076351323
2020-09-05,"Málaga",-19.9090989524814
2020-09-05,"Ourense",-25.7220067092706
2020-09-05,"Oviedo",-52.1389362553839
2020-09-05,"Palma",-37.6716378368754
2020-09-05,"Pamplona",12.4259082674289
2020-09-05,"Sabadell",-43.6466800772856
2020-09-05,"Salamanca",-56.9223420728012
2020-09-05,"San Sebastián",-41.6588301416481
2020-09-05,"Santander",-59.061878207888
2020-09-05,"Sevilla",-39.8187093827553
2020-09-05,"Tarrasa",-47.6407635723859
2020-09-05,"Valencia",-31.6532489500953
2020-09-05,"Vigo",5.28473231184574
2020-09-05,"Vitoria",-34.5792914027627
2020-09-05,"Zaragoza",-23.3711843100058
2020-09-06,"Alcalá de Henares",-58.7171425373554
2020-09-06,"Alcobendas",-62.4202777840247
2020-09-06,"Alicante",-76.1333852036173
2020-09-06,"Almería",-45.0196116056477
2020-09-06,"Barcelona",-52.8256101470385
2020-09-06,"Bilbao",-83.1916650608535
2020-09-06,"Burgos",93.2381838665053
2020-09-06,"Castellón de la Plana",-35.4800891513669
2020-09-06,"Elche",-71.2915180583879
2020-09-06,"Gijón",-68.6083831725968
2020-09-06,"Girona",-52.3869885967321
2020-09-06,"Granada",-48.145000097786
2020-09-06,"Huelva",-69.2086423237738
2020-09-06,"Leganés",-44.3037800161352
2020-09-06,"Lleida",-52.9542332852671
2020-09-06,"Madrid",-60.3688852887749
2020-09-06,"Málaga",-54.1446915890604
2020-09-06,"Ourense",-46.7809298645381
2020-09-06,"Oviedo",-63.1070742996312
2020-09-06,"Palma",-59.7706081689085
2020-09-06,"Pamplona",-47.846660162602
2020-09-06,"Sabadell",-45.0685370351059
2020-09-06,"Salamanca",-81.856817577051
2020-09-06,"San Sebastián",-66.5420534514319
2020-09-06,"Santander",-78.5542197011113
2020-09-06,"Sevilla",-50.1153637828234
2020-09-06,"Tarrasa",-62.8069618971539
2020-09-06,"Valencia",-51.2472877917058
2020-09-06,"Vigo",-68.4290652895954
2020-09-06,"Vitoria",-45.4879122386344
2020-09-06,"Zaragoza",-25.6171084011621
2020-09-07,"Alcalá de Henares",-6.50613008487856
2020-09-07,"Alcobendas",-29.5182921893502
2020-09-07,"Alicante",-35.7461532520665
2020-09-07,"Almería",3.48368519986541
2020-09-07,"Barcelona",-39.2366392703583
2020-09-07,"Bilbao",-35.7471074295034
2020-09-07,"Burgos",-34.520672995649
2020-09-07,"Castellón de la Plana",-41.1457686987121
2020-09-07,"Elche",-40.2911145400627
2020-09-07,"Gijón",-37.9937349628054
2020-09-07,"Girona",-39.328109196708
2020-09-07,"Granada",-16.3818444162577
2020-09-07,"Huelva",3.73802888156489
2020-09-07,"Leganés",-41.0917869641349
2020-09-07,"Lleida",-47.5829118692931
2020-09-07,"Madrid",-43.5022209032923
2020-09-07,"Málaga",21.9394715812327
2020-09-07,"Ourense",-26.3274476912872
2020-09-07,"Oviedo",-43.0931771243581
2020-09-07,"Palma",-34.8833084836828
2020-09-07,"Pamplona",4.53019289695672
2020-09-07,"Sabadell",-18.4454709766192
2020-09-07,"Salamanca",-19.1124044478728
2020-09-07,"San Sebastián",-30.0264274112648
2020-09-07,"Santander",-58.4991942096085
2020-09-07,"Sevilla",-11.417167325092
2020-09-07,"Tarrasa",-13.4114366363479
2020-09-07,"Valencia",50.4044930799504
2020-09-07,"Vigo",-32.3817518463064
2020-09-07,"Vitoria",-15.4238788227669
2020-09-07,"Zaragoza",2.63336588071189
2020-09-08,"Alcalá de Henares",-24.6687870297022
2020-09-08,"Alcobendas",-40.2187726806004
2020-09-08,"Alicante",6.99834495775763
2020-09-08,"Almería",-11.7451659838849
2020-09-08,"Barcelona",10.684348800834
2020-09-08,"Bilbao",-8.99910305075389
2020-09-08,"Burgos",-38.8244087953048
2020-09-08,"Castellón de la Plana",-63.0717834104824
2020-09-08,"Elche",-11.2329322738825
2020-09-08,"Gijón",-49.3332833008672
2020-09-08,"Girona",-12.3889230186643
2020-09-08,"Granada",-27.1586326927721
2020-09-08,"Huelva",-16.2727692461866
2020-09-08,"Leganés",-14.8511683274208
2020-09-08,"Lleida",-22.1558296570394
2020-09-08,"Madrid",-25.6848243779713
2020-09-08,"Málaga",-50.1882417384918
2020-09-08,"Ourense",-12.3058944323048
2020-09-08,"Oviedo",-56.185882614234
2020-09-08,"Palma",-26.6266225851195
